split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate
data_2020_train,0.5379477328206621,0.7326135805680524,1.3063805259462535,0.5850899315323058,0.6,0.6666666666666666,0.7741783726945893,0.4
data_2021_train,0.7013792045760658,0.8206529778222497,1.1136488293283622,0.7705209845410526,0.8,0.8,0.911282035483947,0.2
data_2021_test,0.27527783607361833,0.5763245591735968,1.677003313346672,0.24744861290786258,0.19230769230769232,0.3333333333333333,0.3861321396019075,0.8076923076923077
