split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate
data_2020_train,0.6279228318567139,0.7603613058257239,1.3209937022587745,0.6868153076678999,0.8,0.7272727272727273,0.804671658131075,0.2
data_2021_train,0.7433181085291587,0.831774869636713,1.1075968007994403,0.8162992825489513,0.84,0.84,0.9279645133794596,0.16
data_2021_test,0.29727702852702853,0.5750102000102,1.6959304189981939,0.2325508639838153,0.34615384615384615,0.36,0.34362608027225766,0.6538461538461539
