experiment_tag,model,paper_model_name,split,eval_split,runs,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,qwk_mean,qwk_std,recall_6_8_mean,recall_6_8_std,precision_6_8_mean,precision_6_8_std,pr_auc_high_mean,pr_auc_high_std,high_fn_rate_mean,high_fn_rate_std,brier_mean,brier_std,ece_mean,ece_std
paper_no_tail_loss_10seed,stable_tail_gnn,Stable-Tail GNN,B,data_2020_train,10,0.31491143400815286,0.06885282814286292,0.6713010171661611,0.041107701608111856,0.8836500620477776,0.1260124340242671,0.3703019077891633,0.1624778167026723,0.29500000000000004,0.15625833311112297,0.5568579033052717,0.2206726086211294,0.4998141082193954,0.11314382443466027,0.705,0.15625833311112297,0.3756915718317032,0.057755352519499314,0.0537175518800649,0.011518722393825823
paper_no_tail_loss_10seed,stable_tail_gnn,Stable-Tail GNN,B,data_2021_test,10,0.23231666748234292,0.03104787137739909,0.5942050200320559,0.032227738275728855,1.1871219224352756,0.07514553637155273,0.19638633590481067,0.10394928831718392,0.15384615384615385,0.10726410596590712,0.42793650793650795,0.22888201818423695,0.331866811829279,0.0713615619940954,0.8461538461538461,0.10726410596590712,0.5022592604160309,0.037844689264170825,0.10212734845039007,0.029360003019347797
paper_no_tail_loss_10seed,stable_tail_gnn,Stable-Tail GNN,B,data_2021_train,10,0.4039929326951432,0.0924762692441884,0.7000784633285975,0.04710028702189922,0.7418104353299882,0.19403190907562137,0.40896270811867536,0.1605112468594816,0.32,0.14375905768565217,0.7017704517704517,0.27339451429878975,0.6693121265669714,0.14104443479356793,0.6799999999999999,0.14375905768565217,0.32003911435604093,0.0716154937439771,0.07548565586012873,0.019227784739172884
paper_no_tail_loss_10seed,stable_tail_gnn,Stable-Tail GNN,B,data_2021_val,10,0.23990389651766098,0.07058926012704862,0.6047918205378899,0.07640996673928716,1.1549234434921531,0.12927117576025332,0.34274501831949533,0.22416938071016138,0.26,0.21186998109427607,0.47333333333333333,0.38129085492492826,0.4777462056495311,0.17203460982606117,0.74,0.21186998109427607,0.493344247341156,0.06612074721478267,0.16339578876892727,0.041401279284383016
