split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate,brier,ece,high_risk_recall_at_top10pct,high_risk_recall_at_top20pct,ndcg_at_top20pct,high_risk_hits_at_10,high_risk_hits_at_20
data_2020_train,0.7686001399573694,0.8398127730698575,0.403576545095742,0.8878889351748005,1.0,0.8888888888888888,0.9955154833115359,0.0,0.22066794335842133,0.042404818364145655,0.975,1.0,0.9820321467901874,10.0,20.0
data_2021_train,0.8473748388018352,0.9179013772865358,0.2013605374195187,0.9496464318655417,1.0,1.0,1.0,0.0,0.10726141929626465,0.06572954466735775,0.9,1.0,0.9917863385758665,10.0,20.0
data_2021_val,0.2540457184325109,0.5677955168521206,1.2071071872018204,0.47010065127294254,0.4,0.4,0.531060606060606,0.6,0.5966546535491943,0.2178438146909078,0.4,0.8,0.7153205744443392,4.0,4.0
data_2021_test,0.28926087015709656,0.5583233045497197,1.2504502217153564,0.39745301762042795,0.34615384615384615,0.4090909090909091,0.3290421837390933,0.6538461538461539,0.6057199239730835,0.1719235531515903,0.38461538461538464,0.6153846153846154,0.5361173107396319,5.0,10.0
