split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate,brier,ece,high_risk_recall_at_top10pct,high_risk_recall_at_top20pct,ndcg_at_top20pct,high_risk_hits_at_10,high_risk_hits_at_20
data_2020_train,0.34907374257048723,0.7045880586307446,0.7907220363360107,0.49700830119677397,0.4,0.5925925925925926,0.5195003724280336,0.6,0.3375907242298126,0.0483838895553621,0.55,0.725,0.6352614522719161,5.0,12.0
data_2021_train,0.4678135407486624,0.7486101044008094,0.5551045662128737,0.5989053806701825,0.5,0.6666666666666666,0.734653132771017,0.5,0.2594814598560333,0.05322930165989832,0.55,0.95,0.8483241461093675,8.0,12.0
data_2021_val,0.22215909090909092,0.5936363636363636,0.981408104380021,0.4672785315243416,0.4,0.4,0.4899567099567099,0.6,0.4502379596233368,0.16373009317451054,0.4,0.6,0.3645873930057937,4.0,5.0
data_2021_test,0.2595442057866989,0.6145682121010801,1.2481717264110521,0.2660664270824008,0.23076923076923078,0.5,0.3226290108955543,0.7692307692307693,0.5297673344612122,0.16081341335902344,0.2692307692307692,0.46153846153846156,0.42782440213710315,5.0,7.0
