split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate
data_2020_train,0.6005866099880625,0.7808993936203688,0.7970347862094422,0.6934503230312554,0.725,0.8529411764705882,0.8829632852070601,0.275
data_2021_train,0.7360183762016801,0.8603399204625561,0.6852171184825256,0.8209722011717423,0.84,0.84,0.9461535720235121,0.16
data_2021_test,0.27823924785604964,0.637048886569889,1.2616622825803177,0.21365988360839772,0.19230769230769232,0.4166666666666667,0.36759434040096617,0.8076923076923077
