split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate,brier,ece,high_risk_recall_at_top10pct,high_risk_recall_at_top20pct,ndcg_at_top20pct,high_risk_hits_at_10,high_risk_hits_at_20
data_2020_train,0.37152910573608544,0.6726675925796234,1.4097296854317451,0.41828724661004546,0.4,0.5714285714285714,0.5725439378778464,0.6,0.5082578659057617,0.2575271380687385,0.55,0.775,0.640041027677556,7.0,11.0
data_2021_train,0.502663829703593,0.7166022721316474,1.3220785638075978,0.37564795823233277,0.45,0.6,0.6747337375415248,0.55,0.4513477087020874,0.25444309193302284,0.5,0.8,0.6050908210309759,6.0,11.0
data_2021_val,0.2602564102564103,0.6064957264957266,1.4154846727233727,0.4716514753591844,0.4,0.6666666666666666,0.6488888888888888,0.6,0.5819247961044312,0.21793023612764148,0.6,0.8,0.7229511228878115,4.0,4.0
data_2021_test,0.24388557123899143,0.6026203076040211,1.5642830042420037,0.2896681478914208,0.23076923076923078,0.46153846153846156,0.3393031988832127,0.7692307692307693,0.5715777277946472,0.22016249778302938,0.2692307692307692,0.5,0.5119247881124998,5.0,7.0
