split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate
data_2020_train,0.77930716447579,0.825025790541696,1.1422044715772255,0.7829118232935777,0.9354838709677419,0.8055555555555556,0.939626777402585,0.06451612903225806
data_2020_val,0.19325037707390647,0.5448717948717948,2.1355673560302053,0.10130527956360791,0.2222222222222222,0.15384615384615385,0.1457806677011754,0.7777777777777778
data_2021_test,0.3598252790040066,0.5960406675314066,1.8414078893029129,0.35161818971527015,0.4117647058823529,0.3620689655172414,0.3170627767679422,0.5882352941176471
