split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate,brier,ece,high_risk_recall_at_top10pct,high_risk_recall_at_top20pct,ndcg_at_top20pct,high_risk_hits_at_10,high_risk_hits_at_20
data_2020_train,0.5534993592115918,0.6939043037312022,1.3683768764662843,0.649844370827787,0.725,0.6744186046511628,0.7984522884030308,0.275,0.4641493260860443,0.18281608386085255,0.65,0.875,0.7921229498277919,10.0,16.0
data_2021_train,0.7895494473164375,0.8452074489695849,1.065217356094693,0.8464262417295685,0.9,0.9,0.9677817139001349,0.1,0.34777289628982544,0.27298625609414146,0.8,1.0,0.8862712665578721,10.0,17.0
data_2021_val,0.24968102073365228,0.598334219386851,1.6612053395537483,0.005070993914807365,0.0,0.0,0.404376325428957,1.0,0.5522439479827881,0.21651637686623468,0.2,0.4,0.6392783016504463,2.0,4.0
data_2021_test,0.22864379581770888,0.5320421972595887,1.774475183410701,0.15416659553036371,0.23076923076923078,0.3,0.32927537611223495,0.7692307692307693,0.6179155707359314,0.11003338659668829,0.2692307692307692,0.34615384615384615,0.35465381157758,5.0,6.0
