experiment_tag,model,split,eval_split,runs,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,qwk_mean,qwk_std,recall_6_8_mean,recall_6_8_std,precision_6_8_mean,precision_6_8_std,pr_auc_high_mean,pr_auc_high_std,high_fn_rate_mean,high_fn_rate_std
teg_low_tail_10seed,teg_gnn,A,data_2020_train,10,0.6958341374616526,0.028174948448826193,0.7983259826468704,0.027328941538929143,1.0532507161520859,0.04338965357945015,0.7511187859029637,0.052326749209850955,0.8096774193548388,0.07205103470000408,0.8414464435171267,0.06642249128555743,0.9275138789785122,0.024154503757204786,0.1903225806451613,0.07205103470000411
teg_low_tail_10seed,teg_gnn,A,data_2020_val,10,0.20339559780569377,0.016919478691700112,0.5204086785365922,0.034346034239008394,1.85356375742554,0.13942374817168893,0.159168797951244,0.09109116369966062,0.2777777777777778,0.09442628728875527,0.28615800865800867,0.08608471878979318,0.2557157790880781,0.08769097881313198,0.7222222222222222,0.09442628728875527
teg_low_tail_10seed,teg_gnn,A,data_2021_test,10,0.34458446159282385,0.017550717684560204,0.5859622929642897,0.020237047721561256,1.6437833738150363,0.037793190074707564,0.33929521025888276,0.03268858329571404,0.34705882352941175,0.04034326630591101,0.44244228000593006,0.06254479487396374,0.3570699503392599,0.04475079309049669,0.6529411764705882,0.04034326630591102
teg_low_tail_10seed,teg_gnn,B,data_2020_train,10,0.5469774508137732,0.03990851359501967,0.7358538472072778,0.01876277635267675,1.2413793425768977,0.05847131230499811,0.6233699092763958,0.03560010922801259,0.655,0.05374838498865701,0.6779027865765671,0.04956781889257705,0.7948431213395889,0.02502672692040128,0.34500000000000003,0.05374838498865699
teg_low_tail_10seed,teg_gnn,B,data_2021_test,10,0.26825620046789667,0.0351797731149433,0.5736678782896174,0.024194550921681712,1.6077965243522379,0.0888541205273716,0.3019227261264123,0.08670948321218098,0.2692307692307693,0.0888231183368655,0.40135739837853174,0.11379513752086509,0.3501710835097316,0.06501642918477832,0.7307692307692307,0.08882311833686553
teg_low_tail_10seed,teg_gnn,B,data_2021_train,10,0.6925692673094165,0.053018227176585025,0.8025463509130055,0.03552897159278075,1.0622626416200993,0.09162622070442991,0.7407752310536636,0.04908755025301899,0.76,0.07302967433402216,0.8192574816487859,0.03512502688991643,0.9072905477470343,0.024292299917253426,0.24,0.07302967433402215
