split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate
data_2020_train,0.5872025262853587,0.7682582016563428,0.5280104905828279,0.8012577123872805,0.9032258064516129,0.8,0.9502748830629628,0.0967741935483871
data_2020_val,0.22272727272727275,0.6023809523809524,1.4221616662639185,0.23751328374070146,0.2222222222222222,0.3333333333333333,0.321697998364665,0.7777777777777778
data_2021_test,0.2834257685585315,0.6093999365704849,1.1631150444269305,0.2890139768763669,0.21568627450980393,0.5,0.3740342937018477,0.7843137254901961
