model,paper_model_name,split,seed,epochs,best_epoch,experiment_tag,alpha_ord,alpha_hr,alpha_topk,lambda_nll,lambda_var,gamma_unc,topk_frac,stage1_epochs,checkpoint_selection,gate_normalized,feature_standardization,edge_normalization,eval_split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate,brier,ece,high_risk_recall_at_top10pct,high_risk_recall_at_top20pct,ndcg_at_top20pct,high_risk_hits_at_10,high_risk_hits_at_20
gat,GAT,B,8,50,40,paper_comparison_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2020_train,0.48126908693157716,0.7110326057887512,1.084667042810889,0.58202071752315,0.575,0.7666666666666667,0.8389277608839,0.425,0.38273143768310547,0.15621720805657507,0.725,0.9,0.8322865271504021,10.0,20.0
gat,GAT,B,8,50,40,paper_comparison_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_train,0.6759399777086519,0.8024236516877029,0.8519576982162878,0.7585631663180713,0.75,0.8823529411764706,0.9388052021507903,0.25,0.27438247203826904,0.1683070585131645,0.75,1.0,0.9314855770344147,10.0,16.0
gat,GAT,B,8,50,40,paper_comparison_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_val,0.2782131661442006,0.6748171368861023,1.5208109536918704,0.46223111555777885,0.6,0.375,0.5111111111111111,0.4,0.46263453364372253,0.18673770162794326,0.6,0.6,0.6271098150901488,3.0,4.0
gat,GAT,B,8,50,40,paper_comparison_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_test,0.2363527816202858,0.5980409023209694,1.3814461611433775,0.24362825198153049,0.19230769230769232,0.625,0.4002693190238171,0.8076923076923077,0.5115018486976624,0.13476946574073653,0.38461538461538464,0.5769230769230769,0.5237755587226085,7.0,10.0
gat,GAT,B,9,50,50,paper_comparison_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2020_train,0.5675926488703038,0.7494701150751165,0.9095602833870368,0.6710691381014602,0.725,0.8055555555555556,0.9097776213248167,0.275,0.3293517529964447,0.1420284512503904,0.75,1.0,0.9074717450561455,10.0,19.0
gat,GAT,B,9,50,50,paper_comparison_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_train,0.7718813243347404,0.8401350909270163,0.6056971515774578,0.8519083463209205,0.9,0.9473684210526315,0.9880610617452723,0.1,0.21107357740402222,0.13267739828337322,0.8,1.0,0.9705851935438574,10.0,18.0
gat,GAT,B,9,50,50,paper_comparison_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_val,0.2873015873015873,0.6313227513227513,1.486275836751838,0.31601272534464475,0.4,0.5,0.5132591093117409,0.6,0.5536439418792725,0.22578943173090615,0.4,0.4,0.42653872168342005,2.0,4.0
gat,GAT,B,9,50,50,paper_comparison_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_test,0.21729847494553378,0.5874604015780487,1.5044483846340257,0.1108090474119181,0.11538461538461539,0.2,0.19174309925746913,0.8846153846153846,0.5364174842834473,0.12929893184352564,0.19230769230769232,0.3076923076923077,0.3171388170446894,3.0,4.0
graphsage,GraphSAGE,B,0,50,50,paper_comparison_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2020_train,0.6289258339475754,0.7848023757232736,0.644722234025412,0.7859987462819688,0.925,0.8809523809523809,0.9684642507020197,0.075,0.2743775248527527,0.09442885920654333,0.9,1.0,0.9280223445189747,10.0,19.0
graphsage,GraphSAGE,B,0,50,50,paper_comparison_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_train,0.7521345049877658,0.8620016779169447,0.46464805718340574,0.8476521857783691,0.95,0.9047619047619048,0.9934782608695651,0.05,0.19377802312374115,0.11653431699695911,0.9,1.0,0.9716288738352357,10.0,19.0
