model,split,seed,epochs,experiment_tag,alpha_ord,alpha_hr,alpha_topk,topk_frac,stage1_epochs,eval_split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate
gcn,A,0,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_train,0.762384260532821,0.8438909254784901,0.6588384943483916,0.7941102321429788,0.9032258064516129,0.9333333333333333,0.9832768813282291,0.0967741935483871
gcn,A,0,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_val,0.24032552414905356,0.6055589912732771,1.3120823613147186,0.18735632183908046,0.2222222222222222,0.5,0.375989232690599,0.7777777777777778
gcn,A,0,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_test,0.34186193512569224,0.6453529012406084,1.2362403226787397,0.27869674668156064,0.2549019607843137,0.5652173913043478,0.3809003374683069,0.7450980392156863
gcn,A,1,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_train,0.7517362806366565,0.8371757461107703,0.6532456368572552,0.7913469024580135,0.8064516129032258,0.9615384615384616,0.9832144021166846,0.1935483870967742
gcn,A,1,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_val,0.25923216276477146,0.5980815681902639,1.2963496695839396,0.3542941032542206,0.4444444444444444,0.5,0.47117824429652383,0.5555555555555556
gcn,A,1,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_test,0.3761999435401691,0.6515226435846271,1.2608538028984433,0.3391957711314836,0.29411764705882354,0.6521739130434783,0.41226995069583217,0.7058823529411765
gcn,A,2,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_train,0.7736421704094119,0.8504482985800536,0.6732499112824861,0.8349699206909986,0.9354838709677419,0.90625,0.9830536863392944,0.06451612903225806
gcn,A,2,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_val,0.19447314049586778,0.5544323101141283,1.405668766899167,0.1964636542239686,0.2222222222222222,0.5,0.44527886970415703,0.7777777777777778
gcn,A,2,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_test,0.3391087867507746,0.6407470820746523,1.302625006890757,0.26452095832327005,0.23529411764705882,0.5217391304347826,0.40870283569776716,0.7647058823529411
gcn,A,3,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_train,0.7599919906288314,0.8523922393404547,0.6616202940681655,0.795669272619832,0.8709677419354839,0.9,0.9705879852035602,0.12903225806451613
gcn,A,3,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_val,0.26175213675213677,0.6217948717948717,1.4401305683964092,0.20342396777442084,0.2222222222222222,0.2857142857142857,0.3038045288045288,0.7777777777777778
gcn,A,3,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_test,0.39890651175094227,0.6644917433921625,1.2553311025909657,0.34043595316098485,0.29411764705882354,0.7142857142857143,0.40120394032641044,0.7058823529411765
gcn,A,4,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_train,0.7909903210394094,0.8666176829736311,0.6111349576854996,0.8649119938967904,0.9354838709677419,1.0,0.9894131438764363,0.06451612903225806
gcn,A,4,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_val,0.19468390804597702,0.5523535851122058,1.5760702996950695,-0.059334731795025686,0.0,0.0,0.1509810801053924,1.0
gcn,A,4,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_test,0.3452425159510216,0.6240704548259416,1.2859989770700941,0.2327506369122363,0.19607843137254902,0.5263157894736842,0.3660992912238706,0.803921568627451
gcn,A,5,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_train,0.7770262367116205,0.8568220589311523,0.5546043002092164,0.8263496991784874,0.9354838709677419,0.9354838709677419,0.9801886222812203,0.06451612903225806
gcn,A,5,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_val,0.2808372183372183,0.6681790431790432,1.369846133118418,0.3462246777163904,0.2222222222222222,0.4,0.18724284486085796,0.7777777777777778
gcn,A,5,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_test,0.3169960540594894,0.633903590567186,1.2760688702076106,0.26928595678715783,0.19607843137254902,0.5,0.3623231569102914,0.803921568627451
gcn,A,6,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_train,0.7523301742753989,0.8323190102730603,0.6321545296554696,0.8160444628077144,0.9354838709677419,0.90625,0.9788677373951213,0.06451612903225806
gcn,A,6,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_val,0.24375921149594693,0.6433418430010176,1.445192384535836,0.3051325437112239,0.2222222222222222,0.5,0.291090990386765,0.7777777777777778
gcn,A,6,50,10seed,0.5,1.0,0.3,0.2,0,data_2021_test,0.35204062242105716,0.6312474452625597,1.2499078918761306,0.25121792842855417,0.19607843137254902,0.5,0.3717667781511334,0.803921568627451
gcn,A,7,50,10seed,0.5,1.0,0.3,0.2,0,data_2020_train,0.8237650963845224,0.8854132861458586,0.5626414382438882,0.8625631690485247,0.9354838709677419,0.9666666666666667,0.9912292555390619,0.06451612903225806
