split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate
data_2020_train,0.7517362806366565,0.8371757461107703,0.6532456368572552,0.7913469024580135,0.8064516129032258,0.9615384615384616,0.9832144021166846,0.1935483870967742
data_2020_val,0.25923216276477146,0.5980815681902639,1.2963496695839396,0.3542941032542206,0.4444444444444444,0.5,0.47117824429652383,0.5555555555555556
data_2021_test,0.3761999435401691,0.6515226435846271,1.2608538028984433,0.3391957711314836,0.29411764705882354,0.6521739130434783,0.41226995069583217,0.7058823529411765
