model,paper_model_name,split,seed,epochs,best_epoch,experiment_tag,alpha_ord,alpha_hr,alpha_topk,lambda_nll,lambda_var,gamma_unc,topk_frac,stage1_epochs,checkpoint_selection,gate_normalized,feature_standardization,edge_normalization,eval_split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate,brier,ece,high_risk_recall_at_top10pct,high_risk_recall_at_top20pct,ndcg_at_top20pct,high_risk_hits_at_10,high_risk_hits_at_20
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,2,50,50,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_val,0.1984289617486339,0.5635701275045537,1.501613764333531,0.013576580398812044,0.0,0.0,0.14868091516806325,1.0,0.5696710348129272,0.15082772639062672,0.2,0.2,0.1152496354216362,2.0,2.0
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,2,50,50,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_test,0.2720347579220811,0.619514775182682,1.1936517322568385,0.3647998587757624,0.4230769230769231,0.3793103448275862,0.35278602713443413,0.5769230769230769,0.480795681476593,0.05941270063589285,0.34615384615384615,0.6538461538461539,0.4873220567889952,3.0,7.0
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,3,50,50,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2020_train,0.315657232323899,0.678258315489819,0.7246271872573878,0.7455330232952125,0.9,0.6545454545454545,0.7732199221401053,0.1,0.3602146804332733,0.08033388312505936,0.775,1.0,0.8073773166318231,7.0,15.0
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,3,50,50,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_train,0.3234440267335004,0.6856820080504291,0.5881459058559086,0.8292931670196909,1.0,0.6451612903225806,0.7502869860692245,0.0,0.3093225657939911,0.08803463515571572,0.7,1.0,0.7475062193354816,7.0,15.0
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,3,50,50,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_val,0.2767014406358669,0.633217420102666,0.9043075741240173,0.591519522506839,0.6,0.5,0.7,0.4,0.4736813008785248,0.15740046898523968,0.6,0.6,0.580004037586939,3.0,4.0
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,3,50,50,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_test,0.21344451155259708,0.5730159816193896,1.1946989601769207,0.31830700560321634,0.34615384615384615,0.34615384615384615,0.31467142788483615,0.6538461538461539,0.5149410367012024,0.09785123169422152,0.34615384615384615,0.5769230769230769,0.4801558441318994,3.0,8.0
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,4,50,50,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2020_train,0.30905847998751323,0.6642865128292116,0.7939629322746753,0.7396396277288646,0.925,0.7254901960784313,0.8301576194157753,0.075,0.3921983540058136,0.08778259794723448,0.75,1.0,0.8239666924864797,10.0,16.0
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,4,50,50,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_train,0.30018522668820674,0.6802915972227971,0.6622155166161363,0.8149722735674676,1.0,0.7692307692307693,0.943258157904897,0.0,0.34354469180107117,0.082481054673818,0.8,1.0,0.8369598006910453,10.0,17.0
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,4,50,50,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_val,0.22296554252199413,0.5975073313782991,1.1678271926823705,0.4576158940397351,0.4,0.4,0.6110731373889269,0.6,0.49510079622268677,0.1188654604885313,0.4,0.6,0.5913283714977865,3.0,4.0
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,4,50,50,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_test,0.22169596666027974,0.5857804297879025,1.2708918884169196,0.2531448074110191,0.3076923076923077,0.42105263157894735,0.40295947881208166,0.6923076923076923,0.5215197205543518,0.07528933426281353,0.34615384615384615,0.5384615384615384,0.4768223675937728,6.0,9.0
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,5,50,50,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2020_train,0.3078420574279827,0.6660328601010248,0.7558097400890847,0.6632099642868956,0.775,0.6078431372549019,0.8036683257068579,0.225,0.38280802965164185,0.08218820122801887,0.7,1.0,0.8247986014360624,10.0,17.0
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,5,50,50,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_train,0.354527417027417,0.6896112094975732,0.6020831358558086,0.8102539530426449,0.95,0.6785714285714286,0.8152475700046962,0.05,0.3328218162059784,0.09064840974116868,0.65,1.0,0.81069641188645,8.0,15.0
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,5,50,50,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_val,0.19184981684981683,0.5277167277167276,1.3882818188288346,0.2086276867578536,0.4,0.2,0.44351432880844643,0.6,0.5972010493278503,0.16723410884539286,0.4,0.4,0.4748139272498457,2.0,3.0
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,5,50,50,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_test,0.2946239891604493,0.6289466211716943,1.1200138566071416,0.48438196204962747,0.5769230769230769,0.5357142857142857,0.4891635326631555,0.4230769230769231,0.4910029172897339,0.0902069491577578,0.46153846153846156,0.7307692307692307,0.6096629678124807,7.0,10.0
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,6,50,45,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2020_train,0.2832993166515268,0.6485530286787707,0.9460326107009842,0.5924501505255715,0.725,0.5,0.5652058809242336,0.275,0.42494216561317444,0.07915583466288584,0.55,0.875,0.7140157510218341,7.0,10.0
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,6,50,45,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_train,0.31148567119155357,0.6536490470313999,0.9076007556895838,0.5775007989773091,0.75,0.45454545454545453,0.4903160636242412,0.25,0.39729368686676025,0.10915724933147428,0.35,0.9,0.6451000038915681,3.0,9.0
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,6,50,45,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_val,0.2222222222222222,0.5925925925925927,1.142531748130093,0.6805512057626057,0.8,0.4444444444444444,0.7415204678362572,0.2,0.533326268196106,0.2121488008234236,0.6,0.8,0.7404623771098647,4.0,4.0
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,6,50,45,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_test,0.21830137060512486,0.570365343402886,1.2221301498297046,0.3881907739135799,0.4230769230769231,0.4074074074074074,0.3630378776626872,0.5769230769230769,0.5352180600166321,0.10989210304913222,0.3076923076923077,0.5384615384615384,0.5328011988727113,4.0,8.0
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,7,50,44,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2020_train,0.2664389876704031,0.6245670020849305,0.9823132736572978,0.5924231669164235,0.8,0.5161290322580645,0.5408511375620814,0.2,0.4613417685031891,0.09260265561162997,0.6,0.975,0.7078132731647472,5.0,9.0
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,7,50,44,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_train,0.28787431048069345,0.6418505699020817,0.7038346788729507,0.761630550083346,0.95,0.6333333333333333,0.6710685598446064,0.05,0.3968624770641327,0.10778122463009575,0.55,1.0,0.7368694435612632,6.0,13.0
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,7,50,44,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_val,0.23154761904761906,0.5869841269841269,1.1009966797846062,0.510108864696734,0.8,0.4,0.5542424242424242,0.2,0.5144261717796326,0.21238614122072852,0.6,0.6,0.3825251246465605,4.0,5.0
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,7,50,44,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_test,0.19648610001261724,0.5565547294360854,1.4563643018271035,0.24075862846719975,0.2692307692307692,0.28,0.31405690232078626,0.7307692307692307,0.5931224226951599,0.11692254621166366,0.2692307692307692,0.5,0.4485883577979889,5.0,6.0
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,8,50,44,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2020_train,0.3160257948471834,0.648926993295417,0.9392958913557328,0.6189142674260633,0.8,0.5818181818181818,0.6159345077998809,0.2,0.4380512833595276,0.09924715323493702,0.675,0.95,0.7419734122605667,6.0,12.0
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,8,50,44,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_train,0.39621885329265194,0.6728602240944919,0.748566617794059,0.7121641378057142,0.85,0.6296296296296297,0.7325170170433881,0.15,0.3835172653198242,0.08550736257298427,0.6,1.0,0.7469307364549537,6.0,13.0
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,8,50,44,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_val,0.2624007936507936,0.6335978835978835,1.4069259223254196,0.528066076183231,0.8,0.4,0.5366666666666666,0.2,0.525784969329834,0.18592181305090585,0.6,0.8,0.6292169314985948,4.0,4.0
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,8,50,44,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_test,0.20651083854046132,0.5664715861429584,1.2993137064649902,0.3389259460931118,0.34615384615384615,0.375,0.3332565143483182,0.6538461538461539,0.5476801991462708,0.08729163074010127,0.34615384615384615,0.6538461538461539,0.4930897176373197,4.0,8.0
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,9,50,49,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2020_train,0.3530990615311208,0.6715505418894185,0.8390994353593744,0.6679466537585723,0.8,0.6274509803921569,0.7102980054930738,0.2,0.4037367105484009,0.09103474084972481,0.7,1.0,0.7661453349518426,7.0,15.0
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,9,50,49,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_train,0.4625738453276047,0.716484291084855,0.6133881312594638,0.8029027640781091,0.95,0.76,0.9079322772756276,0.05,0.32776686549186707,0.09531249664723873,0.8,1.0,0.8865358684614886,9.0,17.0
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,9,50,49,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_val,0.24607974910394265,0.5737753882915173,1.4042978844900798,0.37017853206964957,0.6,0.42857142857142855,0.42269558986385247,0.4,0.6417071223258972,0.23879500296380785,0.2,0.6,0.4420213298908141,3.0,4.0
graphsage_teg_concat,GraphSAGE-TEG-Concat,B,9,50,49,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_test,0.23942082111436952,0.5805659912111525,1.3394407572966076,0.21377902714562225,0.23076923076923078,0.2608695652173913,0.2912600248763628,0.7692307692307693,0.5413827300071716,0.10146941902401212,0.2692307692307692,0.46153846153846156,0.4260440032342244,4.0,6.0
sgformer_teg_concat,SGFormer-TEG-Concat,B,0,50,34,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2020_train,0.294103700990113,0.6859897629023926,0.9802245502538451,0.6313423843666861,0.725,0.5087719298245614,0.7605966644838201,0.275,0.42102858424186707,0.1462292257242954,0.7,0.9,0.7825447241995036,8.0,17.0
sgformer_teg_concat,SGFormer-TEG-Concat,B,0,50,34,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_train,0.40642879734783766,0.6911908201123831,0.8837105387322821,0.7279267495094833,0.8,0.8,0.861531405900601,0.2,0.398396760225296,0.14774787425994873,0.7,0.95,0.8331066864076028,9.0,15.0
sgformer_teg_concat,SGFormer-TEG-Concat,B,0,50,34,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_val,0.19140625,0.5354166666666667,1.2252457490371238,0.5603566979214478,0.6,0.6,0.7303030303030302,0.4,0.5640760064125061,0.16429644028345747,0.6,0.8,0.816737304799055,4.0,4.0
sgformer_teg_concat,SGFormer-TEG-Concat,B,0,50,34,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_test,0.2612458193979933,0.6315360511012685,1.2342259027590756,0.47597889475145794,0.4230769230769231,0.44,0.42317416609272973,0.5769230769230769,0.5090574622154236,0.16023125653868323,0.4230769230769231,0.6538461538461539,0.499906281323744,5.0,9.0
sgformer_teg_concat,SGFormer-TEG-Concat,B,1,50,47,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2020_train,0.5627111729560832,0.7498739688277808,0.567124828520711,0.8020590782991617,0.975,0.7959183673469388,0.9571879007724764,0.025,0.30724048614501953,0.04776285720326733,0.925,1.0,0.9521002996869117,10.0,19.0
sgformer_teg_concat,SGFormer-TEG-Concat,B,1,50,47,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_train,0.6866706419565463,0.8178725578991536,0.35797427604219273,0.9135474283827293,1.0,1.0,1.0,0.0,0.22235757112503052,0.06367585875771264,0.9,1.0,0.9669503456413913,10.0,20.0
sgformer_teg_concat,SGFormer-TEG-Concat,B,1,50,47,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_val,0.27335858585858586,0.6171717171717171,1.2197266015457695,0.5643813817796048,0.4,0.4,0.5565331010452962,0.6,0.511100709438324,0.22508146001232995,0.4,0.8,0.6886564123650774,4.0,4.0
sgformer_teg_concat,SGFormer-TEG-Concat,B,1,50,47,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_test,0.26319421161030754,0.5806664565226208,1.2463240221384269,0.3481625965514551,0.38461538461538464,0.45454545454545453,0.3798106253148207,0.6153846153846154,0.5690051317214966,0.14970665982177667,0.4230769230769231,0.5769230769230769,0.525019241341601,4.0,9.0
sgformer_teg_concat,SGFormer-TEG-Concat,B,2,50,43,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2020_train,0.4715219735635321,0.7192831182499851,0.7322605311911505,0.7222217685388037,0.875,0.660377358490566,0.7542144280742725,0.125,0.3597930669784546,0.08187510965832093,0.725,1.0,0.8161258764901297,8.0,15.0
sgformer_teg_concat,SGFormer-TEG-Concat,B,2,50,43,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_train,0.5550895519430988,0.7482743194673712,0.569126321229264,0.8080541497190052,0.95,0.76,0.9047184965876915,0.05,0.29963722825050354,0.06504421190104703,0.75,1.0,0.9180482212279133,10.0,16.0
sgformer_teg_concat,SGFormer-TEG-Concat,B,2,50,43,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_val,0.21822033898305085,0.5807909604519774,1.4356954502106984,-0.06677796327212016,0.0,0.0,0.12729805282436862,1.0,0.5492070317268372,0.212831723358896,0.0,0.2,0.12423280903380293,1.0,2.0
sgformer_teg_concat,SGFormer-TEG-Concat,B,2,50,43,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_test,0.284154748361233,0.6115710786359252,1.1402168879228143,0.4260451834555379,0.5,0.4642857142857143,0.4117987204231505,0.5,0.503707766532898,0.1075295466292012,0.4230769230769231,0.6923076923076923,0.5128929928998868,5.0,10.0
sgformer_teg_concat,SGFormer-TEG-Concat,B,3,50,45,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2020_train,0.535577069295562,0.748632492419115,0.5108964305291777,0.7924705643851522,0.925,0.74,0.9111416003892735,0.075,0.29734188318252563,0.03333978369156327,0.8,1.0,0.9067711642808822,10.0,20.0
sgformer_teg_concat,SGFormer-TEG-Concat,B,3,50,45,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_train,0.8010369557301699,0.8832004856237429,0.315564320985052,0.9224220090221742,0.95,0.9047619047619048,0.9856926406926407,0.05,0.21076510846614838,0.11180349820378152,0.85,1.0,0.9902549974123188,10.0,18.0
sgformer_teg_concat,SGFormer-TEG-Concat,B,3,50,45,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_val,0.23127705627705628,0.5508225108225108,0.9838484777357334,0.4121103200387086,0.4,0.5,0.6222222222222222,0.6,0.5315271019935608,0.15630883342689939,0.6,0.8,0.6933956314105297,4.0,4.0
sgformer_teg_concat,SGFormer-TEG-Concat,B,3,50,45,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_test,0.2793693009118541,0.5975889263123305,1.1694305552592577,0.26538896816414903,0.15384615384615385,0.2857142857142857,0.28042142230996125,0.8461538461538461,0.5391796231269836,0.12484691983407681,0.4230769230769231,0.5769230769230769,0.4227099129902262,2.0,9.0
sgformer_teg_concat,SGFormer-TEG-Concat,B,4,50,40,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2020_train,0.3338835354415708,0.6829572694679077,0.7462211873536175,0.6996707688943423,0.925,0.7115384615384616,0.9175231462022778,0.075,0.3744482100009918,0.07634730192528134,0.825,0.975,0.8381024558459074,10.0,20.0
sgformer_teg_concat,SGFormer-TEG-Concat,B,4,50,40,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_train,0.46654235199115984,0.7475325075494016,0.5637577401488227,0.8574555952046831,1.0,0.9090909090909091,0.9906926406926406,0.0,0.29477009177207947,0.10477112462236124,0.9,1.0,0.8572824265591583,10.0,18.0
sgformer_teg_concat,SGFormer-TEG-Concat,B,4,50,40,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_val,0.29968123861566487,0.665136612021858,1.1556180918686592,0.4721653323403462,0.6,0.5,0.6696428571428572,0.4,0.45819857716560364,0.15594046976831225,0.6,0.6,0.6956456031286746,3.0,5.0
sgformer_teg_concat,SGFormer-TEG-Concat,B,4,50,40,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_test,0.20317339978762686,0.5314059623225149,1.4501693155698663,0.15870105380500177,0.23076923076923078,0.25,0.28767185445591303,0.7692307692307693,0.5730457305908203,0.06165801928387032,0.23076923076923078,0.5769230769230769,0.45710285049736477,2.0,6.0
sgformer_teg_concat,SGFormer-TEG-Concat,B,5,50,37,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2020_train,0.3407393930482677,0.6795836101456783,0.7465705243957876,0.7407766010504254,0.975,0.6610169491525424,0.8529663493711259,0.025,0.39185455441474915,0.08515815447509147,0.775,1.0,0.8212052017052879,9.0,17.0
sgformer_teg_concat,SGFormer-TEG-Concat,B,5,50,37,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_train,0.4172995257173473,0.701476183858455,0.5606373622966317,0.8591876701641536,0.95,0.8636363636363636,0.9837573099415204,0.05,0.34102198481559753,0.09472898588600483,0.85,1.0,0.9122492305597276,10.0,19.0
sgformer_teg_concat,SGFormer-TEG-Concat,B,5,50,37,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_val,0.28923160173160173,0.6466089466089465,1.3779119648222542,0.31688804554079697,0.6,0.3333333333333333,0.4009189640768588,0.4,0.5220785140991211,0.16843237777551015,0.4,0.6,0.5694166158077154,3.0,3.0
sgformer_teg_concat,SGFormer-TEG-Concat,B,5,50,37,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2021_test,0.27465826856070763,0.6192528631553021,1.1284862626985417,0.4918583763110622,0.5384615384615384,0.5384615384615384,0.47838929407617486,0.46153846153846156,0.5243390202522278,0.11027161152781668,0.5384615384615384,0.6923076923076923,0.5660366977096363,7.0,14.0
sgformer_teg_concat,SGFormer-TEG-Concat,B,6,50,30,paper_teg_concat_fusions_10seed,0.5,1.0,0.3,0.0,0.0,0.5,0.2,0,best,False,False,per_year,data_2020_train,0.37897631201361215,0.6738924242410933,1.0578500865437372,0.5294353647950889,0.625,0.45454545454545453,0.606149399410007,0.375,0.4333021938800812,0.13078057744622512,0.5,0.825,0.7043235583207306,7.0,15.0
