split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate
data_2020_train,0.5695306927892066,0.726211133427933,1.2747606051110576,0.6810037772615223,0.75,0.7142857142857143,0.8273561598348833,0.25
data_2021_train,0.7673914142777856,0.8253991890567616,1.0518736292530568,0.7797379072232811,0.8,0.8695652173913043,0.9351075024845855,0.2
data_2021_test,0.29476632952180626,0.5593947961253115,1.5864796976586326,0.39200023087356783,0.38461538461538464,0.5555555555555556,0.3888154346296243,0.6153846153846154
