split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate
data_2020_train,0.7757936955517601,0.8540377228292491,0.5955341957888495,0.796349757113116,0.8709677419354839,0.9642857142857143,0.9816014988908783,0.12903225806451613
data_2020_val,0.2641996891996892,0.617021867021867,1.2545500458708385,0.4757709251101322,0.4444444444444444,0.8,0.53007733007733,0.5555555555555556
data_2021_test,0.34615778212016146,0.6213241228827483,1.2137248742407476,0.2971751292856788,0.2549019607843137,0.65,0.4255198601460348,0.7450980392156863
