split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate
data_2020_train,0.5822153265173623,0.7563746861071156,1.1517383221912971,0.616406691196846,0.625,0.7142857142857143,0.7879802042648929,0.375
data_2021_train,0.7635664576685703,0.8372716378101632,0.9216014765489645,0.8130939862926723,0.92,0.8214285714285714,0.9370263836156333,0.08
data_2021_test,0.25968697899867804,0.5795312772989498,1.6199354558683534,0.25211098408129395,0.23076923076923078,0.35294117647058826,0.3012890834297178,0.7692307692307693
