split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate,brier,ece,high_risk_recall_at_top10pct,high_risk_recall_at_top20pct,ndcg_at_top20pct,high_risk_hits_at_10,high_risk_hits_at_20
data_2020_train,0.6542078841853438,0.7942212764478416,0.8000342712161351,0.7350155110074668,0.775,0.8378378378378378,0.9145725311405544,0.225,0.2918492555618286,0.12208789601246327,0.775,1.0,0.8821338099028985,10.0,19.0
data_2021_train,0.8236087313486113,0.8888180368690115,0.5862566377444512,0.8766525669735423,0.95,0.95,0.9924874686716791,0.05,0.17821349203586578,0.14970188892700456,0.85,1.0,0.9457247666634961,10.0,19.0
data_2021_val,0.3165272227772228,0.5968642468642469,1.5158516369703106,0.2150161316782414,0.4,0.2857142857142857,0.37296296296296294,0.6,0.5398745536804199,0.15888517234060498,0.2,0.4,0.4546805427986523,2.0,3.0
data_2021_test,0.2979217110573043,0.6533276618022381,1.2456360036053409,0.3684907405727966,0.34615384615384615,0.5625,0.43738168001774386,0.6538461538461539,0.47126254439353943,0.11060215573053103,0.5,0.6538461538461539,0.5531409223096796,6.0,12.0
