P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,243,934,260,25,4,61,3
2,0,336,610,337,99,30,72,45
3,0,224,679,380,126,31,69,21
4,0,224,631,329,186,46,92,21
5,0,220,758,293,103,28,108,19
