P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,222,714,246,46,18,52,23
2,0,283,541,244,80,39,61,73
3,0,217,536,346,107,44,40,30
4,0,204,607,284,56,71,52,47
5,0,189,653,268,66,32,83,29
