P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,60,264,815,294,25,69,3
2,0,88,401,651,205,65,118,1
3,0,90,353,696,251,61,75,4
4,0,77,299,673,302,83,67,28
5,0,166,408,581,200,76,91,7
