rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,4436,8,8,7.823023319244385,0.9747176170349121,0.9674264192581177
2,4403,0,8,7.8107452392578125,0.9729636311531067,0.976499617099762
3,3637,8,8,7.634157180786133,0.9477367401123047,0.9190149903297424
4,307,0,8,7.474541664123535,0.9249345064163208,0.9538909196853638
5,4198,8,8,7.3494181632995605,0.9070597290992737,0.8927159309387207
6,4315,8,8,7.297511100769043,0.8996444344520569,0.8877047896385193
7,2794,0,7,7.009395599365234,0.8584851026535034,0.9956492185592651
8,3593,0,7,6.999880313873291,0.8571257591247559,0.9999891519546509
9,89,0,7,6.996702671051025,0.8566718101501465,0.9198058843612671
10,3477,0,7,6.9950361251831055,0.8564337491989136,0.9988917708396912
11,3901,0,7,6.98720645904541,0.8553152084350586,0.999062180519104
12,5157,7,7,6.969711780548096,0.8528159856796265,0.9938201308250427
13,3745,1,8,6.953836441040039,0.8505480885505676,0.8290151953697205
14,3794,7,7,6.931159973144531,0.8473085761070251,0.9787314534187317
15,4485,7,7,6.897953510284424,0.8425647616386414,0.9817851781845093
16,3636,7,7,6.6974897384643555,0.8139271140098572,0.9357359409332275
17,3651,7,7,6.5919084548950195,0.798844039440155,0.9150696992874146
18,4394,0,8,6.590178489685059,0.7985969185829163,0.7425624132156372
19,2163,0,8,6.570812702178955,0.7958303689956665,0.6865571737289429
20,3777,7,7,6.567897796630859,0.7954139709472656,0.8981885313987732
