P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,59,163,746,255,15,71,12
2,0,62,259,572,210,53,155,10
3,0,69,234,594,257,86,78,2
4,0,58,237,618,239,59,78,32
5,0,135,279,558,168,65,104,11
