P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,65,211,851,323,8,72,0
2,0,76,330,710,248,46,119,0
3,0,57,336,698,310,47,81,1
4,0,61,293,708,326,66,61,14
5,0,136,382,648,221,34,107,1
