beta,lambda_concentration,runs,pyvrp_cost_mean,pyvrp_cost_std,global_risk_mean,global_risk_std,global_cvar90_mean,global_cvar90_std,max_vehicle_risk_mean,max_vehicle_risk_std,max_vehicle_cvar90_mean,max_vehicle_cvar90_std,vehicle_risk_gini_mean,vehicle_risk_gini_std,risk_variance_mean,risk_variance_std,edge_burden_gini_used_mean,edge_burden_gini_used_std,top10_burden_share_mean,top10_burden_share_std,max_edge_burden_mean,max_edge_burden_std,cost_increase_pct,risk_reduction_pct
0.0,0.0,10,147397.2,378.1318993860917,9.584135291492567,0.8457561955539932,0.28980748318689076,0.05244317638313577,2.9093163824174555,0.273334473707683,0.443474786579609,0.06365232213346758,0.19158867748061678,0.02776914803726989,0.4723856675772633,0.143979196915204,0.8552136803434871,0.004805427304456397,0.8860194119570431,0.014521843878363831,1.0984914362430573,0.22250003090259224,0.0,0.0
0.25,0.0,10,158804.2,372.0450390895047,8.106780715950299,0.27865265172104603,0.1979709214117435,0.004745894711478606,2.3329701003909578,0.35392594716080755,0.3503730977699161,0.07011138907879053,0.1650618613489523,0.053375001127830585,0.27389899858569644,0.15468340627860813,0.8546826480856258,0.0013353372828753655,0.8862835401336746,0.002270954392162312,1.053266167640686,0.0,0.07738952978754006,0.15414583899431172
0.5,0.0,10,169923.5,536.8631627850392,5.996493214403745,0.6855034792964253,0.14683300776574382,0.017712298067999885,2.1686136115167756,0.44415505502444524,0.2641371281927688,0.03244094789225351,0.2765614219531317,0.1013569083590268,0.4162100911789257,0.2397777814430163,0.8298606591880077,0.012334266463420136,0.8480566127613793,0.016586939580440246,0.7552926778793335,0.15814810483281833,0.1528271907471783,0.37433132650715467
1.0,0.0,10,183496.9,919.4582281611999,4.436374125684961,0.3846556812498082,0.1064329462380875,0.008358663793249439,1.6327680702292127,0.19650878861422982,0.1808023220715335,0.03718376807492368,0.3028202206966485,0.060209460019800154,0.2546690459471888,0.10801695478093787,0.8004638041536662,0.010319584243407426,0.7997217678342612,0.01754912812869338,0.7249841392040253,0.12688162391530133,0.24491442171221692,0.5371127398813453
2.0,0.0,10,205375.7,887.1215687704689,3.6603429808543297,0.1780178612361203,0.07887882693565548,0.007494892846922158,1.235891650285339,0.09801315120588312,0.12659096305539447,0.0179493485989563,0.2871519716579335,0.026649617167584586,0.1465251418527099,0.02825406219539735,0.7756328645630541,0.009648543501151532,0.757325074223272,0.013800972118699514,0.7731323301792145,0.11628892917815752,0.39334872032847296,0.6180831270084345
