P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,627,475,117,73,5,19,5
2,0,794,295,89,48,11,83,1
3,0,628,426,146,58,21,41,0
4,0,645,430,122,79,10,35,0
5,0,551,487,152,63,9,53,5
