P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,781,536,100,57,16,38,2
2,0,804,445,123,51,18,87,1
3,0,673,580,146,49,18,63,1
4,0,653,551,186,58,44,37,0
5,0,574,595,202,58,39,60,1
