P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,78,860,489,35,4,61,3
2,0,148,701,436,104,23,72,45
3,0,101,674,505,140,20,69,21
4,0,89,630,476,191,30,92,21
5,0,144,711,421,112,14,108,19
