P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,91,673,423,48,17,46,23
2,0,120,602,343,93,33,58,72
3,0,105,531,455,119,40,41,29
4,0,108,563,415,85,52,51,47
5,0,121,589,400,81,20,80,29
