P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,476,441,214,77,31,52,30
2,0,507,372,159,96,53,59,75
3,0,456,394,204,122,64,47,33
4,0,467,406,200,64,71,56,57
5,0,376,466,222,97,40,81,38
