P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,439,551,195,45,16,50,25
2,0,435,424,220,79,25,64,74
3,0,345,443,324,88,50,39,31
4,0,339,518,230,70,61,56,47
5,0,305,576,230,64,32,82,31
