method,runs,hop_mean,hop_std,mean_risk_mean,mean_risk_std,max_risk_mean,max_risk_std,cvar80_mean,cvar80_std,cvar90_mean,cvar90_std,re_mean,re_std,hhi_mean,hhi_std,gini_mean,gini_std,total_risk_mean,total_risk_std,hop_increase_pct_mean,hop_increase_pct_std,risk_reduction_pct_mean,risk_reduction_pct_std,cvar90_reduction_pct_mean,cvar90_reduction_pct_std,total_risk_mean_baseline,total_risk_mean_method,total_risk_aggregate_reduction,total_risk_mean_per_od_reduction,total_risk_median_per_od_reduction,total_risk_wilcoxon_p,max_risk_mean_baseline,max_risk_mean_method,max_risk_aggregate_reduction,max_risk_mean_per_od_reduction,max_risk_median_per_od_reduction,max_risk_wilcoxon_p,cvar80_mean_baseline,cvar80_mean_method,cvar80_aggregate_reduction,cvar80_mean_per_od_reduction,cvar80_median_per_od_reduction,cvar80_wilcoxon_p,cvar90_mean_baseline,cvar90_mean_method,cvar90_aggregate_reduction,cvar90_mean_per_od_reduction,cvar90_median_per_od_reduction,cvar90_wilcoxon_p,re_mean_baseline,re_mean_method,re_aggregate_reduction,re_mean_per_od_reduction,re_median_per_od_reduction,re_wilcoxon_p,gini_mean_baseline,gini_mean_method,gini_aggregate_reduction,gini_mean_per_od_reduction,gini_median_per_od_reduction,gini_wilcoxon_p,path_overlap_with_cvar,selected_path_changed_rate,risk_source
CVaR-risk,150,9.94,2.6476024357365517,0.004574672162502734,0.009481421816947333,0.01846707587285588,0.07653593612371962,0.011133362719375227,0.03900465347859848,0.016718896805412237,0.07524852798013855,0.002202981215327164,0.009420007863702165,0.172893432969587,0.14461376731352443,0.2965884340727803,0.15829356214686713,0.04289918647663496,0.08099046232773537,0.10430663780662403,0.14687755610143607,0.5228960511905872,0.4398597432912909,0.5945413781158918,0.4341853013055692,0.2524896202886647,0.04289918647663496,0.8300952473673193,0.5228960511905872,0.7566231841608382,1.9826637396924004e-19,0.17685661289064836,0.01846707587285588,0.8955816490437382,0.5882015109266859,0.927202265114179,1.2781475674167548e-19,0.10004980160790082,0.011133362719375227,0.8887217911346187,0.5871019762932488,0.8258095742767917,8.747255697153971e-20,0.15224243784633776,0.016718896805412237,0.8901824153448117,0.5945413781158918,0.9085485441226845,4.0952530792838606e-20,0.026153102358214705,0.002202981215327164,0.9157659697090975,0.6772682394841254,0.9680953390361019,5.985729498508396e-20,0.5764921311915949,0.2965884340727803,0.48552908526223093,0.36618258375265506,0.4251926648100185,5.356359610586954e-18,1.0,0.0,GCN (paper)_seed0
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.02877590701624568,0.03689542176925968,0.17685661289064836,0.21631237128014916,0.10004980160790082,0.1385306398573943,0.15224243784633776,0.19683282196338397,0.026153102358214705,0.036708373763602156,0.46118188290584355,0.2863809198944256,0.5764921311915949,0.254372190240794,0.2524896202886647,0.30036129225256625,0.0,0.0,0.0,0.0,0.0,0.0,0.2524896202886647,0.2524896202886647,0.0,0.0,0.0,1.0,0.17685661289064836,0.17685661289064836,0.0,0.0,0.0,1.0,0.10004980160790082,0.10004980160790082,0.0,0.0,0.0,1.0,0.15224243784633776,0.15224243784633776,0.0,0.0,0.0,1.0,0.026153102358214705,0.026153102358214705,0.0,0.0,0.0,1.0,0.5764921311915949,0.5764921311915949,0.0,0.0,0.0,1.0,0.25333333333333335,0.7466666666666666,GCN (paper)_seed0
CVaR-risk,150,9.966666666666667,2.612352347496799,0.004796801355308341,0.00977862685191754,0.01910963635581235,0.07763115923178804,0.011963800230593836,0.039729687387844395,0.017471598524910707,0.07628408433764353,0.0024124456337152604,0.00974574327990145,0.18025445372685286,0.13910618224809673,0.3404451805738086,0.15378761534522922,0.044785734755566485,0.0814598418641835,0.10605582380581004,0.11287669106446307,0.531880932864157,0.43338062570390146,0.5944262908214863,0.4385877409479508,0.28692343701249856,0.044785734755566485,0.8439105037123213,0.531880932864157,0.7778747162517712,7.087408294860473e-20,0.2034278322624353,0.01910963635581235,0.906061839502543,0.5890467341280362,0.8826744008743994,2.795419118708521e-20,0.11314903594531482,0.011963800230593836,0.8942651156367764,0.579630433756341,0.8482970687804949,2.801847073864263e-20,0.17552969173554125,0.017471598524910707,0.9004635719856761,0.5944262908214863,0.9061554575339672,6.134386539724195e-21,0.029950120401293752,0.0024124456337152604,0.9194512208194495,0.6594855680870254,0.9536657330658784,9.285471212768264e-21,0.5863828549367505,0.3404451805738086,0.41941484525336303,0.28749743907966785,0.38041696842920336,1.472827912038764e-16,1.0,0.0,GCN (paper)_seed1
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.03264012649516064,0.03978454014653438,0.2034278322624353,0.23216796894900846,0.11314903594531482,0.14682567902572033,0.17552969173554125,0.21429398641462596,0.029950120401293752,0.03965976491664545,0.47085863062361455,0.2929760753950042,0.5863828549367505,0.255065021514134,0.28692343701249856,0.32776010358729996,0.0,0.0,0.0,0.0,0.0,0.0,0.28692343701249856,0.28692343701249856,0.0,0.0,0.0,1.0,0.2034278322624353,0.2034278322624353,0.0,0.0,0.0,1.0,0.11314903594531482,0.11314903594531482,0.0,0.0,0.0,1.0,0.17552969173554125,0.17552969173554125,0.0,0.0,0.0,1.0,0.029950120401293752,0.029950120401293752,0.0,0.0,0.0,1.0,0.5863828549367505,0.5863828549367505,0.0,0.0,0.0,1.0,0.22,0.78,GCN (paper)_seed1
CVaR-risk,150,9.84,2.6140559654689923,0.00547910146798057,0.010893996472060984,0.02172595164583375,0.0850252144659099,0.01336867346148938,0.042899742608975895,0.019853988030097552,0.08315739602730839,0.002737464319670748,0.010887610948605717,0.1744254859120094,0.1428621897354009,0.30818135448808137,0.14864218795464387,0.05065137790941776,0.09049696319401475,0.09096801346800161,0.10733266695499896,0.5467442759361667,0.4125882100899661,0.6039238449104505,0.43907896189997,0.3285897988586294,0.05065137790941776,0.8458522507813593,0.5467442759361667,0.8023435336694169,1.4683694182964513e-19,0.23980932447438438,0.02172595164583375,0.9094032240224094,0.6047635539745291,0.9077286101494162,1.2779655511299613e-19,0.127353651819285,0.01336867346148938,0.8950271682719033,0.5920581125065248,0.8709559121149495,1.2783296083867185e-19,0.20302789044928632,0.019853988030097552,0.9022105387241905,0.6039238449104505,0.9092400335092186,1.2781475674167548e-19,0.03395890876543761,0.002737464319670748,0.9193889197235853,0.6656211116446872,0.9616142239780356,1.8685014624120207e-19,0.5868646029274103,0.30818135448808137,0.4748680480109389,0.3492005982546877,0.4693216014227912,8.42960902435957e-18,1.0,0.0,GCN (paper)_seed2
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.036986174019966185,0.04290341468909199,0.23980932447438438,0.2722629327153464,0.127353651819285,0.16225572212592784,0.20302789044928632,0.23694981603629017,0.03395890876543761,0.04269696178016179,0.47607526094371677,0.2942222585440054,0.5868646029274103,0.2556921455950935,0.3285897988586294,0.36466057838262067,0.0,0.0,0.0,0.0,0.0,0.0,0.3285897988586294,0.3285897988586294,0.0,0.0,0.0,1.0,0.23980932447438438,0.23980932447438438,0.0,0.0,0.0,1.0,0.127353651819285,0.127353651819285,0.0,0.0,0.0,1.0,0.20302789044928632,0.20302789044928632,0.0,0.0,0.0,1.0,0.03395890876543761,0.03395890876543761,0.0,0.0,0.0,1.0,0.5868646029274103,0.5868646029274103,0.0,0.0,0.0,1.0,0.2733333333333333,0.7266666666666667,GCN (paper)_seed2
CVaR-risk,150,9.893333333333333,2.585833026024447,0.004673640215944027,0.009296017848715312,0.017960589782645305,0.06858480363375641,0.011382450756034815,0.03704051702297292,0.01601666621863842,0.06657483881225489,0.002234178246213788,0.00925372921570576,0.17424296535413308,0.13834202261133088,0.3129159249002322,0.14982856827904933,0.04333944459827452,0.07664850167019259,0.09860930735929434,0.11635275764488065,0.5332341141352502,0.4372624791512243,0.6070780243682964,0.4337003125361541,0.28626793920984106,0.04333944459827452,0.8486053145918158,0.5332341141352502,0.7981730562087519,3.910736793370189e-19,0.20182196945728112,0.017960589782645305,0.9110077568271973,0.5995579653061316,0.9460041779751672,2.729781590769154e-19,0.11471142850195368,0.011382450756034815,0.9007731757368731,0.58754125842294,0.8707570628530255,2.336367375304255e-19,0.1756325674116508,0.01601666621863842,0.9088058299460653,0.6070780243682964,0.9317751980560247,8.743994503526921e-20,0.02983771593484286,0.002234178246213788,0.9251223434120184,0.6629394651226581,0.9719315301551885,1.0035383515669887e-19,0.5887940743435487,0.3129159249002322,0.4685477681656813,0.35477449119536003,0.47966992604558534,2.964700523452358e-18,1.0,0.0,GCN (paper)_seed3
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.032522506865537745,0.03841948398606922,0.20182196945728112,0.22619080399988506,0.11471142850195368,0.14737350706469715,0.1756325674116508,0.20831548790043963,0.02983771593484286,0.03822559872607545,0.4787776019938502,0.29750121852140643,0.5887940743435487,0.25484374812111704,0.28626793920984106,0.32397949508399043,0.0,0.0,0.0,0.0,0.0,0.0,0.28626793920984106,0.28626793920984106,0.0,0.0,0.0,1.0,0.20182196945728112,0.20182196945728112,0.0,0.0,0.0,1.0,0.11471142850195368,0.11471142850195368,0.0,0.0,0.0,1.0,0.1756325674116508,0.1756325674116508,0.0,0.0,0.0,1.0,0.02983771593484286,0.02983771593484286,0.0,0.0,0.0,1.0,0.5887940743435487,0.5887940743435487,0.0,0.0,0.0,1.0,0.26666666666666666,0.7333333333333334,GCN (paper)_seed3
CVaR-risk,150,9.9,2.6234615178367813,0.005242660730941032,0.010769682505456884,0.020921268778232235,0.08203667742117593,0.0129626210467476,0.042822395826287,0.01876315369270742,0.07943681989760365,0.0026229962095043816,0.010701673837435144,0.17191760159935424,0.13958474142796926,0.29924202661852317,0.1550883828079969,0.048672924523509,0.08945022656183717,0.09737542087540833,0.10722065976255994,0.536324234162271,0.42095126447795855,0.5969394561844107,0.4404535889001472,0.29984472379692306,0.048672924523509,0.8376728997995924,0.536324234162271,0.7634443159812367,1.1969586464573528e-19,0.22044549065098787,0.020921268778232235,0.9050955013080302,0.594104462728114,0.9326894355036635,1.277844220650047e-19,0.11882494743913412,0.0129626210467476,0.8909099366168172,0.5844897953819909,0.8458634920463242,5.985455512159043e-20,0.18665093827552884,0.01876315369270742,0.8994746350221435,0.5969394561844107,0.9235135560391646,4.095068960798344e-20,0.03127117627543975,0.0026229962095043816,0.9161209611267296,0.6684684263600138,0.9571351191925964,6.32110012692935e-20,0.5767980087884818,0.29924202661852317,0.48120135288341515,0.33982121247102876,0.47414895712718763,9.591622696097937e-18,1.0,0.0,GCN (paper)_seed4
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.03414539780228532,0.040354067323882636,0.22044549065098787,0.252225475980008,0.11882494743913412,0.15465852986614786,0.18665093827552884,0.2206090087940535,0.03127117627543975,0.040217631083308523,0.47861601907414203,0.2964077873377295,0.5767980087884818,0.27092644731322424,0.29984472379692306,0.33505341663093735,0.0,0.0,0.0,0.0,0.0,0.0,0.29984472379692306,0.29984472379692306,0.0,0.0,0.0,1.0,0.22044549065098787,0.22044549065098787,0.0,0.0,0.0,1.0,0.11882494743913412,0.11882494743913412,0.0,0.0,0.0,1.0,0.18665093827552884,0.18665093827552884,0.0,0.0,0.0,1.0,0.03127117627543975,0.03127117627543975,0.0,0.0,0.0,1.0,0.5767980087884818,0.5767980087884818,0.0,0.0,0.0,1.0,0.25333333333333335,0.7466666666666666,GCN (paper)_seed4
