rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,36,3187,3189,1.0,1.0,6.438806533813477,5,7,35
2,4605,3308,3341,1.0,1.0,5.44134521484375,5,6,30
3,1288,3475,3491,1.0,1.0,6.784534931182861,5,7,35
4,4647,3100,4199,1.0,1.0,6.385839462280273,5,7,35
5,4056,3520,4106,1.0,1.0,4.085777759552002,5,5,25
6,4055,4357,4563,1.0,1.0,6.7865891456604,5,7,35
7,4053,4357,4562,1.0,1.0,6.7865891456604,5,7,35
8,4232,3225,4086,1.0,1.0,6.637349605560303,5,7,35
9,237,3487,3488,1.0,1.0,6.740342140197754,5,7,35
10,4347,4357,4589,1.0,1.0,6.7865891456604,5,7,35
11,4345,3652,4357,1.0,1.0,6.7865891456604,5,7,35
12,351,3232,3351,1.0,1.0,3.542147636413574,5,4,20
13,3552,3999,4258,1.0,1.0,4.408170223236084,5,5,25
14,3567,4010,4132,1.0,1.0,5.652439117431641,5,6,30
15,5550,3368,4132,1.0,1.0,5.652439117431641,5,6,30
16,3636,3335,3804,1.0,1.0,7.048325538635254,5,8,40
17,3724,3448,4271,1.0,1.0,6.298168182373047,5,7,35
18,1828,3138,3829,1.0,1.0,5.804330825805664,5,6,30
19,3726,3448,4028,1.0,1.0,6.298168182373047,5,7,35
20,2078,3252,3958,1.0,1.0,5.464588165283203,5,6,30
