edge_id,src,dst,w_raw,w_norm,severity,severity_norm_mean,severity_norm,R_ij,P_level,C_level,RiskLevel
0,3392,4348,0.0,0.009999999776482582,3.238646984100342,0.3198067247867584,0.7081396579742432,0.007081396412104368,1,4,4
1,3391,4348,0.0,0.009999999776482582,2.786438465118408,0.2552054822444916,0.6188099980354309,0.00618809973821044,1,3,3
2,3391,4255,0.0,0.009999999776482582,4.270193099975586,0.46717044711112976,0.9748481512069702,0.009748481214046478,1,5,5
3,3391,3395,0.4999999701976776,0.5049999952316284,2.786438465118408,0.2552054822444916,0.6188099980354309,0.3124990463256836,5,3,15
4,3395,4255,0.4999999701976776,0.5049999952316284,4.270193099975586,0.46717044711112976,0.9748481512069702,0.49229830503463745,5,5,25
5,3398,4255,0.0,0.009999999776482582,4.270193099975586,0.46717044711112976,0.9748481512069702,0.009748481214046478,1,5,5
6,3398,4348,0.0,0.009999999776482582,2.619093418121338,0.23129905760288239,0.567382276058197,0.005673822481185198,1,3,3
7,3399,4255,0.0,0.009999999776482582,4.270193099975586,0.46717044711112976,0.9748481512069702,0.009748481214046478,1,5,5
8,3399,3401,0.0,0.009999999776482582,2.567681312561035,0.2239544689655304,0.5693547129631042,0.005693546961992979,1,3,3
9,3401,4246,0.4999999701976776,0.5049999952316284,2.8675265312194824,0.2667894959449768,0.8012120723724365,0.40461209416389465,5,3,15
10,0,4255,0.0,0.009999999776482582,4.270193099975586,0.46717044711112976,0.9748481512069702,0.009748481214046478,1,5,5
11,0,1,0.0,0.009999999776482582,2.000396728515625,0.142913818359375,0.4278508722782135,0.004278508480638266,1,3,3
12,1,3401,0.0,0.009999999776482582,2.567681312561035,0.2239544689655304,0.5693547129631042,0.005693546961992979,1,3,3
13,3396,3401,0.0,0.009999999776482582,2.567681312561035,0.2239544689655304,0.5693547129631042,0.005693546961992979,1,3,3
14,2,4255,0.0,0.009999999776482582,4.270193099975586,0.46717044711112976,0.9748481512069702,0.009748481214046478,1,5,5
15,2,3401,0.0,0.009999999776482582,3.2630255222320557,0.3232893645763397,0.6816843748092651,0.0068168435245752335,1,4,4
16,3,4246,0.0,0.009999999776482582,2.8675265312194824,0.2667894959449768,0.8012120723724365,0.008012120611965656,1,3,3
17,3,4,0.0,0.009999999776482582,2.7564823627471924,0.25092604756355286,0.6576908230781555,0.00657690828666091,1,3,3
18,4,4246,0.0,0.009999999776482582,2.8675265312194824,0.2667894959449768,0.8012120723724365,0.008012120611965656,1,3,3
19,3391,4246,0.0,0.009999999776482582,2.8675265312194824,0.2667894959449768,0.8012120723724365,0.008012120611965656,1,3,3
20,3395,3396,0.0,0.009999999776482582,2.454078197479248,0.20772545039653778,0.5459199547767639,0.005459199193865061,1,3,3
21,5,4246,0.0,0.009999999776482582,2.8675265312194824,0.2667894959449768,0.8012120723724365,0.008012120611965656,1,3,3
22,5,6,0.0,0.009999999776482582,2.2823400497436523,0.1831914335489273,0.5318841934204102,0.005318841896951199,1,3,3
23,6,3394,0.0,0.009999999776482582,2.240757942199707,0.17725113034248352,0.5323313474655151,0.0053233131766319275,1,3,3
24,7,3394,0.0,0.009999999776482582,2.240757942199707,0.17725113034248352,0.5323313474655151,0.0053233131766319275,1,3,3
25,3390,4255,0.0,0.009999999776482582,4.270193099975586,0.46717044711112976,0.9748481512069702,0.009748481214046478,1,5,5
26,3390,3395,0.0,0.009999999776482582,2.330864429473877,0.19012348353862762,0.5206432342529297,0.005206432193517685,1,3,3
27,3188,3189,0.0,0.009999999776482582,3.2744548320770264,0.324922114610672,1.0,0.009999999776482582,1,4,4
28,8,3189,0.0,0.009999999776482582,1.2136313915252686,0.030518770217895508,0.37838587164878845,0.0037838586140424013,1,2,2
29,8,3397,0.0,0.009999999776482582,1.7690951824188232,0.10987073928117752,0.5165016651153564,0.005165016744285822,1,2,2
30,3188,3405,0.0,0.009999999776482582,3.2744548320770264,0.324922114610672,1.0,0.009999999776482582,1,4,4
31,3405,3406,1.0,1.0,1.0003076791763306,4.395416908664629e-05,0.2783455550670624,0.2783455550670624,5,2,10
32,3375,3406,0.0,0.009999999776482582,7.999979019165039,0.9999970197677612,1.0,0.009999999776482582,1,8,8
33,9,3188,0.0,0.009999999776482582,3.2744548320770264,0.324922114610672,1.0,0.009999999776482582,1,4,4
34,9,3404,0.0,0.009999999776482582,1.3979628086090088,0.0568518303334713,0.3590708076953888,0.0035907079000025988,1,2,2
