P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,275,680,230,52,8,50,26
2,0,286,583,215,66,38,59,74
3,0,257,587,254,116,28,48,30
4,0,245,601,262,66,42,58,47
5,0,277,630,211,63,26,81,32
