rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,2148,3208,3862,1.0,1.0,6.847012042999268,5,7,35
2,2115,3116,3335,1.0,1.0,6.98721170425415,5,7,35
3,3636,3335,3804,1.0,1.0,6.98721170425415,5,7,35
4,2177,3335,4325,1.0,1.0,6.98721170425415,5,7,35
5,2930,3244,3300,1.0,1.0,6.562747478485107,5,7,35
6,2174,3335,3866,1.0,1.0,6.98721170425415,5,7,35
7,3173,3335,3861,1.0,1.0,6.98721170425415,5,7,35
8,1288,3475,3491,1.0,1.0,6.607938766479492,5,7,35
9,4232,3225,4086,1.0,1.0,6.779900550842285,5,7,35
10,5170,3300,4627,1.0,1.0,6.562747478485107,5,7,35
11,3297,3208,3873,1.0,1.0,6.847012042999268,5,7,35
12,1001,3100,3771,0.9965373873710632,1.0,6.225761890411377,5,7,35
13,999,3100,3684,0.9965373873710632,1.0,6.225761890411377,5,7,35
14,4647,3100,4199,0.9965373873710632,1.0,6.225761890411377,5,7,35
15,1002,3100,3685,0.9965373873710632,1.0,6.225761890411377,5,7,35
16,1069,3100,3698,0.9965373873710632,1.0,6.225761890411377,5,7,35
17,1082,3100,4381,0.9965373873710632,1.0,6.225761890411377,5,7,35
18,4345,3652,4357,0.9600318074226379,1.0,5.970222473144531,5,6,30
19,4347,4357,4589,0.9600318074226379,1.0,5.970222473144531,5,6,30
20,4053,4357,4562,0.9600318074226379,1.0,5.970222473144531,5,6,30
