rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,36,3187,3189,1.0,1.0,6.351771831512451,5,7,35
2,4647,3100,4199,1.0,1.0,6.634227752685547,5,7,35
3,4605,3308,3341,1.0,1.0,6.131620407104492,5,7,35
4,1522,3287,3774,1.0,1.0,5.029684543609619,5,6,30
5,2177,3335,4325,1.0,1.0,7.107035160064697,5,8,40
6,3726,3448,4028,1.0,1.0,6.559523105621338,5,7,35
7,3724,3448,4271,1.0,1.0,6.559523105621338,5,7,35
8,1828,3138,3829,1.0,1.0,6.031316757202148,5,7,35
9,2148,3208,3862,1.0,1.0,6.924037933349609,5,7,35
10,1216,3287,3868,1.0,1.0,5.029684543609619,5,6,30
11,1219,3287,4135,1.0,1.0,5.029684543609619,5,6,30
12,2174,3335,3866,1.0,1.0,7.107035160064697,5,8,40
13,3567,4010,4132,1.0,1.0,6.264176845550537,5,7,35
14,3636,3335,3804,1.0,1.0,7.107035160064697,5,8,40
15,2078,3252,3958,1.0,1.0,6.166147232055664,5,7,35
16,3297,3208,3873,1.0,1.0,6.924037933349609,5,7,35
17,1082,3100,4381,1.0,1.0,6.634227752685547,5,7,35
18,4345,3652,4357,1.0,1.0,6.920849800109863,5,7,35
19,4347,4357,4589,1.0,1.0,6.920849800109863,5,7,35
20,3552,3999,4258,1.0,1.0,5.376171588897705,5,6,30
