P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,238,714,455,57,7,51,8
2,0,361,595,301,86,60,77,49
3,0,283,643,345,105,34,93,27
4,0,243,626,359,96,59,86,60
5,0,249,655,356,69,64,105,31
