P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,206,583,344,94,12,69,13
2,0,297,568,172,105,38,131,10
3,0,271,521,245,142,60,79,2
4,0,227,573,261,85,42,105,28
5,0,218,557,273,117,30,116,9
