edge_id,src,dst,w_raw,w_norm,severity,severity_norm,R_ij,P_level,C_level,RiskLevel
0,3392,4348,0.0,0.009999999776482582,4.780206680297852,0.5400295257568359,0.005400295369327068,1,5,5
1,3391,4348,0.0,0.009999999776482582,4.057430267333984,0.43677574396133423,0.004367757122963667,1,5,5
2,3391,4255,0.0,0.009999999776482582,5.836519718170166,0.6909313797950745,0.00690931361168623,1,6,6
3,3391,3395,0.4999999701976776,0.5049999952316284,3.6691009998321533,0.381300151348114,0.19255657494068146,5,4,20
4,3395,4255,0.4999999701976776,0.5049999952316284,5.836519718170166,0.6909313797950745,0.3489203453063965,5,6,30
5,3398,4255,0.0,0.009999999776482582,5.836519718170166,0.6909313797950745,0.00690931361168623,1,6,6
6,3398,4348,0.0,0.009999999776482582,4.269382476806641,0.4670546054840088,0.0046705459244549274,1,5,5
7,3399,4255,0.0,0.009999999776482582,5.836519718170166,0.6909313797950745,0.00690931361168623,1,6,6
8,3399,3401,0.0,0.009999999776482582,2.7186498641967773,0.2455214262008667,0.0024552142713218927,1,3,3
9,3401,4246,0.4999999701976776,0.5049999952316284,2.489201545715332,0.21274305880069733,0.10743524134159088,5,3,15
10,0,4255,0.0,0.009999999776482582,5.836519718170166,0.6909313797950745,0.00690931361168623,1,6,6
11,0,1,0.0,0.009999999776482582,3.306481122970581,0.3294973075389862,0.003294972935691476,1,4,4
12,1,3401,0.0,0.009999999776482582,2.7646753787994385,0.2520964741706848,0.002520964713767171,1,3,3
13,3396,3401,0.0,0.009999999776482582,3.5338616371154785,0.36198022961616516,0.0036198021844029427,1,4,4
14,2,4255,0.0,0.009999999776482582,5.836519718170166,0.6909313797950745,0.00690931361168623,1,6,6
15,2,3401,0.0,0.009999999776482582,5.4014716148376465,0.6287816762924194,0.006287816446274519,1,6,6
16,3,4246,0.0,0.009999999776482582,4.836355209350586,0.5480507016181946,0.005480506923049688,1,5,5
17,3,4,0.0,0.009999999776482582,4.836355209350586,0.5480507016181946,0.005480506923049688,1,5,5
18,4,4246,0.0,0.009999999776482582,2.8432462215423584,0.2633208930492401,0.0026332088746130466,1,3,3
19,3391,4246,0.0,0.009999999776482582,3.6691009998321533,0.381300151348114,0.003813001327216625,1,4,4
20,3395,3396,0.0,0.009999999776482582,3.5338616371154785,0.36198022961616516,0.0036198021844029427,1,4,4
21,5,4246,0.0,0.009999999776482582,3.850187063217163,0.4071695804595947,0.004071695730090141,1,4,4
22,5,6,0.0,0.009999999776482582,3.850187063217163,0.4071695804595947,0.004071695730090141,1,4,4
23,6,3394,0.0,0.009999999776482582,3.9714956283569336,0.42449936270713806,0.004244993440806866,1,4,4
24,7,3394,0.0,0.009999999776482582,3.9714956283569336,0.42449936270713806,0.004244993440806866,1,4,4
25,3390,4255,0.0,0.009999999776482582,5.836519718170166,0.6909313797950745,0.00690931361168623,1,6,6
26,3390,3395,0.0,0.009999999776482582,3.013429641723633,0.2876327931880951,0.0028763278387486935,1,4,4
27,3188,3189,0.0,0.009999999776482582,2.287241220474243,0.18389159440994263,0.0018389158649370074,1,3,3
28,8,3189,0.0,0.009999999776482582,4.324163436889648,0.47488051652908325,0.004748804960399866,1,5,5
29,8,3397,0.0,0.009999999776482582,4.324163436889648,0.47488051652908325,0.004748804960399866,1,5,5
30,3188,3405,0.0,0.009999999776482582,2.765375852584839,0.2521965503692627,0.0025219654198735952,1,3,3
31,3405,3406,1.0,1.0,3.2294533252716064,0.3184933364391327,0.3184933364391327,5,4,20
32,3375,3406,0.0,0.009999999776482582,7.870777130126953,0.9815396070480347,0.009815395809710026,1,8,8
33,9,3188,0.0,0.009999999776482582,3.637451171875,0.3767787218093872,0.0037677872460335493,1,4,4
34,9,3404,0.0,0.009999999776482582,3.637451171875,0.3767787218093872,0.0037677872460335493,1,4,4
35,3404,3407,0.4999999701976776,0.5049999952316284,2.7788877487182617,0.25412681698799133,0.12833404541015625,5,3,15
36,3187,3189,1.0,1.0,4.958015441894531,0.565430760383606,0.565430760383606,5,5,25
37,10,3189,0.0,0.009999999776482582,2.463273763656616,0.209039106965065,0.00209039100445807,1,3,3
38,10,3397,0.0,0.009999999776482582,2.9667587280273438,0.28096553683280945,0.002809655386954546,1,3,3
39,11,3187,0.0,0.009999999776482582,4.958015441894531,0.565430760383606,0.005654307547956705,1,5,5
40,11,12,0.0,0.009999999776482582,3.2601335048675537,0.3228762149810791,0.003228762187063694,1,4,4
41,12,3187,0.0,0.009999999776482582,4.958015441894531,0.565430760383606,0.005654307547956705,1,5,5
42,13,3187,0.0,0.009999999776482582,4.958015441894531,0.565430760383606,0.005654307547956705,1,5,5
43,13,14,0.0,0.009999999776482582,4.1194610595703125,0.4456373155117035,0.004456372931599617,1,5,5
44,14,3187,0.0,0.009999999776482582,4.958015441894531,0.565430760383606,0.005654307547956705,1,5,5
45,3187,3408,0.0,0.009999999776482582,4.958015441894531,0.565430760383606,0.005654307547956705,1,5,5
46,3404,3408,0.0,0.009999999776482582,3.892780303955078,0.4132543206214905,0.004132543224841356,1,4,4
47,3187,3404,0.0,0.009999999776482582,4.958015441894531,0.565430760383606,0.005654307547956705,1,5,5
48,15,16,0.0,0.009999999776482582,2.7365779876708984,0.24808257818222046,0.0024808256421238184,1,3,3
49,16,17,0.0,0.009999999776482582,2.662079334259033,0.23743991553783417,0.0023743989877402782,1,3,3
50,17,3082,0.0,0.009999999776482582,2.227320671081543,0.1753315031528473,0.0017533149803057313,1,3,3
51,18,3197,0.0,0.009999999776482582,3.629455804824829,0.3756365478038788,0.003756365505978465,1,4,4
52,18,19,0.0,0.009999999776482582,3.629455804824829,0.3756365478038788,0.003756365505978465,1,4,4
53,19,3197,0.0,0.009999999776482582,3.2859368324279785,0.32656240463256836,0.0032656239345669746,1,4,4
54,20,4349,0.0,0.009999999776482582,3.3737294673919678,0.33910420536994934,0.00339104188606143,1,4,4
55,21,4349,0.0,0.009999999776482582,4.32307767868042,0.4747253656387329,0.004747253376990557,1,5,5
56,22,23,0.0,0.009999999776482582,3.102039098739624,0.3002912998199463,0.0030029129702597857,1,4,4
57,23,24,0.0,0.009999999776482582,3.222352981567383,0.3174790143966675,0.003174790181219578,1,4,4
58,24,25,0.0,0.009999999776482582,4.1739277839660645,0.4534182548522949,0.004534182604402304,1,5,5
59,25,26,0.0,0.009999999776482582,4.183801651000977,0.45482882857322693,0.00454828841611743,1,5,5
60,27,3442,0.0,0.009999999776482582,4.506824493408203,0.5009748935699463,0.005009748972952366,1,5,5
61,27,28,0.0,0.009999999776482582,5.514024257659912,0.6448606252670288,0.00644860602915287,1,6,6
62,28,29,0.0,0.009999999776482582,6.4081950187683105,0.7725992798805237,0.007725992705672979,1,7,7
63,30,3351,0.0,0.009999999776482582,3.9349446296691895,0.41927778720855713,0.004192777909338474,1,4,4
64,30,31,0.0,0.009999999776482582,5.669614791870117,0.6670878529548645,0.006670878268778324,1,6,6
65,31,3351,0.0,0.009999999776482582,5.669614791870117,0.6670878529548645,0.006670878268778324,1,6,6
66,32,3351,0.0,0.009999999776482582,3.9349446296691895,0.41927778720855713,0.004192777909338474,1,4,4
67,32,33,0.0,0.009999999776482582,3.1181983947753906,0.30259978771209717,0.003025997895747423,1,4,4
68,33,3351,0.0,0.009999999776482582,3.9349446296691895,0.41927778720855713,0.004192777909338474,1,4,4
69,3351,3445,0.0,0.009999999776482582,3.9349446296691895,0.41927778720855713,0.004192777909338474,1,4,4
70,34,3445,0.0,0.009999999776482582,6.075735092163086,0.7251050472259521,0.0072510503232479095,1,7,7
71,34,3351,0.0,0.009999999776482582,6.075735092163086,0.7251050472259521,0.0072510503232479095,1,7,7
72,35,3351,0.0,0.009999999776482582,4.414453983306885,0.4877791404724121,0.004877791274338961,1,5,5
73,35,3445,0.0,0.009999999776482582,4.414453983306885,0.4877791404724121,0.004877791274338961,1,5,5
74,36,3445,0.0,0.009999999776482582,3.981717586517334,0.42595964670181274,0.004259596578776836,1,4,4
75,36,3351,0.0,0.009999999776482582,3.981717586517334,0.42595964670181274,0.004259596578776836,1,4,4
76,37,38,0.0,0.009999999776482582,4.936671257019043,0.5623816251754761,0.005623816046863794,1,5,5
77,38,39,0.0,0.009999999776482582,4.936671257019043,0.5623816251754761,0.005623816046863794,1,5,5
78,39,40,0.0,0.009999999776482582,1.0934326648712158,0.013347523286938667,0.00013347523054108024,1,2,2
79,40,2821,0.0,0.009999999776482582,4.410892963409424,0.48727041482925415,0.004872703924775124,1,5,5
80,41,42,0.0,0.009999999776482582,2.0182948112487793,0.14547066390514374,0.001454706653021276,1,3,3
81,42,43,0.0,0.009999999776482582,2.919933795928955,0.2742762565612793,0.0027427624445408583,1,3,3
82,43,3351,0.0,0.009999999776482582,3.9349446296691895,0.41927778720855713,0.004192777909338474,1,4,4
83,44,3351,0.0,0.009999999776482582,3.9349446296691895,0.41927778720855713,0.004192777909338474,1,4,4
84,44,45,0.0,0.009999999776482582,4.186385154724121,0.45519790053367615,0.004551978781819344,1,5,5
85,45,3445,0.0,0.009999999776482582,4.186385154724121,0.45519790053367615,0.004551978781819344,1,5,5
86,46,3445,0.0,0.009999999776482582,4.073947906494141,0.43913543224334717,0.004391354043036699,1,5,5
87,46,3351,0.0,0.009999999776482582,4.073947906494141,0.43913543224334717,0.004391354043036699,1,5,5
88,47,3351,0.0,0.009999999776482582,5.459664821624756,0.6370949745178223,0.006370949558913708,1,6,6
89,47,48,0.0,0.009999999776482582,5.459664821624756,0.6370949745178223,0.006370949558913708,1,6,6
90,48,3351,0.0,0.009999999776482582,3.9349446296691895,0.41927778720855713,0.004192777909338474,1,4,4
91,49,2822,0.0,0.009999999776482582,4.764288425445557,0.5377554893493652,0.005377554800361395,1,5,5
92,49,4350,0.0,0.009999999776482582,4.525529861450195,0.5036471486091614,0.005036471411585808,1,5,5
93,3462,4350,0.0,0.009999999776482582,3.693509578704834,0.38478708267211914,0.0038478707429021597,1,4,4
94,50,4350,0.0,0.009999999776482582,3.8928186893463135,0.4132598042488098,0.004132598172873259,1,4,4
95,3091,4350,0.0,0.009999999776482582,3.693509578704834,0.38478708267211914,0.0038478707429021597,1,4,4
96,51,3091,0.0,0.009999999776482582,3.4326393604278564,0.3475199043750763,0.0034751989878714085,1,4,4
97,51,2822,0.0,0.009999999776482582,4.764288425445557,0.5377554893493652,0.005377554800361395,1,5,5
98,52,2822,0.0,0.009999999776482582,4.764288425445557,0.5377554893493652,0.005377554800361395,1,5,5
99,52,3462,0.0,0.009999999776482582,3.3283965587615967,0.332628071308136,0.003326280741021037,1,4,4
100,53,3462,0.0,0.009999999776482582,2.9428224563598633,0.27754607796669006,0.0027754607144743204,1,3,3
101,53,54,0.0,0.009999999776482582,3.772566556930542,0.39608094096183777,0.003960809204727411,1,4,4
102,54,55,0.0,0.009999999776482582,6.678062438964844,0.8111517429351807,0.008111516945064068,1,7,7
103,55,56,0.0,0.009999999776482582,6.678062438964844,0.8111517429351807,0.008111516945064068,1,7,7
104,56,57,0.0,0.009999999776482582,4.052743434906006,0.43610620498657227,0.004361061844974756,1,5,5
105,57,3475,0.0,0.009999999776482582,8.0,1.0,0.009999999776482582,1,8,8
106,58,3475,0.0,0.009999999776482582,8.0,1.0,0.009999999776482582,1,8,8
107,58,59,0.0,0.009999999776482582,3.5329055786132812,0.36184364557266235,0.003618436399847269,1,4,4
108,59,3475,0.0,0.009999999776482582,8.0,1.0,0.009999999776482582,1,8,8
109,3563,3572,1.0,1.0,3.0283405780792236,0.289762943983078,0.289762943983078,5,4,20
110,3562,3563,1.0,1.0,3.3555097579956055,0.3365013897418976,0.3365013897418976,5,4,20
111,60,3562,0.0,0.009999999776482582,4.953756332397461,0.5648223161697388,0.005648223217576742,1,5,5
112,60,3563,0.0,0.009999999776482582,4.953756332397461,0.5648223161697388,0.005648223217576742,1,5,5
113,3562,3572,1.0,1.0,3.3555097579956055,0.3365013897418976,0.3365013897418976,5,4,20
114,3464,3562,1.0,1.0,3.3555097579956055,0.3365013897418976,0.3365013897418976,5,4,20
115,61,4128,0.0,0.009999999776482582,4.950210094451904,0.5643157362937927,0.005643157288432121,1,5,5
116,61,62,0.0,0.009999999776482582,2.3537380695343018,0.19339114427566528,0.0019339113496243954,1,3,3
117,62,63,0.0,0.009999999776482582,2.3537380695343018,0.19339114427566528,0.0019339113496243954,1,3,3
118,64,65,0.0,0.009999999776482582,4.170239448547363,0.45289134979248047,0.004528913181275129,1,5,5
