P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,104,816,490,39,21,58,2
2,0,165,788,312,101,38,124,1
3,0,150,775,362,109,41,92,1
4,0,127,787,320,168,39,77,11
5,0,183,797,290,88,57,110,4
