P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,248,748,179,54,33,34,25
2,0,299,562,222,81,35,48,74
3,0,206,599,309,89,43,43,31
4,0,194,620,261,92,67,40,47
5,0,208,665,223,82,44,65,33
