P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,312,844,297,32,1,42,2
2,0,300,670,318,103,40,98,0
3,0,207,740,367,85,43,87,1
4,0,174,732,399,77,72,63,12
5,0,248,826,258,40,64,91,2
