P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,715,356,225,117,31,17,69
2,0,614,310,180,134,62,48,181
3,0,603,306,219,125,71,46,160
4,0,599,368,179,124,31,37,191
5,0,567,422,199,122,39,26,154
