rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,1288,3475,3491,0.8894193768501282,1.0,7.225935459136963,5,8,40
2,2177,3335,4325,0.8527056574821472,1.0,6.968939781188965,5,7,35
3,3636,3335,3804,0.8527056574821472,1.0,6.968939781188965,5,7,35
4,3173,3335,3861,0.8527056574821472,1.0,6.968939781188965,5,7,35
5,2115,3116,3335,0.8527056574821472,1.0,6.968939781188965,5,7,35
6,2174,3335,3866,0.8527056574821472,1.0,6.968939781188965,5,7,35
7,2148,3208,3862,0.85111004114151,1.0,6.957770347595215,5,7,35
8,3297,3208,3873,0.85111004114151,1.0,6.957770347595215,5,7,35
9,2930,3244,3300,0.8468528985977173,1.0,6.9279704093933105,5,7,35
10,5170,3300,4627,0.8468528985977173,1.0,6.9279704093933105,5,7,35
11,1069,3100,3698,0.8186997175216675,1.0,6.730897903442383,5,7,35
12,1001,3100,3771,0.8186997175216675,1.0,6.730897903442383,5,7,35
13,1082,3100,4381,0.8186997175216675,1.0,6.730897903442383,5,7,35
14,1002,3100,3685,0.8186997175216675,1.0,6.730897903442383,5,7,35
15,4647,3100,4199,0.8186997175216675,1.0,6.730897903442383,5,7,35
16,999,3100,3684,0.8186997175216675,1.0,6.730897903442383,5,7,35
17,2872,3347,3448,0.8040534257888794,1.0,6.628374099731445,5,7,35
18,3724,3448,4271,0.8040534257888794,1.0,6.628374099731445,5,7,35
19,3726,3448,4028,0.8040534257888794,1.0,6.628374099731445,5,7,35
20,2864,3448,4503,0.8040534257888794,1.0,6.628374099731445,5,7,35
