P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,89,316,648,364,59,53,1
2,0,172,431,499,259,56,112,0
3,0,185,402,512,267,63,100,1
4,0,150,357,470,335,92,112,13
5,0,209,460,405,259,79,112,5
