rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,2657,0,8,7.591944217681885,0.9417062997817993,0.9265915751457214
2,4636,0,8,7.450415134429932,0.9214878678321838,0.9318783283233643
3,1983,0,8,7.101443767547607,0.871634840965271,0.8148203492164612
4,3475,8,8,7.023840427398682,0.8605486154556274,0.8402792811393738
5,3208,7,7,6.995815753936768,0.856545090675354,0.9990955591201782
6,3367,0,7,6.994725227355957,0.8563893437385559,0.9988631010055542
7,3335,7,7,6.987910747528076,0.8554158210754395,0.9961669445037842
8,3100,0,7,6.943355560302734,0.8490508198738098,0.9887914657592773
9,3300,7,7,6.9387617111206055,0.848394513130188,0.9880719780921936
10,2691,0,8,6.908557891845703,0.8440796732902527,0.8118302822113037
11,2795,0,7,6.906811237335205,0.8438301682472229,0.8875430822372437
12,3250,0,7,6.870728492736816,0.8386754989624023,0.9747788906097412
13,3198,7,7,6.869998931884766,0.8385712504386902,0.970458447933197
14,4091,7,7,6.84575080871582,0.8351072669029236,0.9714017510414124
15,3448,7,7,6.813547134399414,0.8305067420005798,0.9604880213737488
16,3410,7,7,6.765352249145508,0.8236217498779297,0.943494439125061
17,3487,8,8,6.589074611663818,0.7984392046928406,0.7978969812393188
18,3721,8,8,6.489767074584961,0.7842524647712708,0.7598357796669006
19,2412,0,8,6.470109462738037,0.7814441919326782,0.6324309706687927
20,3439,0,7,6.434686660766602,0.7763838171958923,0.7864346504211426
