P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,36,144,735,312,9,73,12
2,0,49,217,674,197,43,134,7
3,0,46,229,708,193,69,73,2
4,0,59,181,691,226,55,77,32
5,0,119,277,557,216,30,112,9
