P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,25,421,569,378,73,17,39,8
2,2,431,486,343,100,52,111,4
3,8,389,475,417,73,63,99,6
4,2,299,560,386,69,48,116,49
5,13,328,499,408,95,46,125,15
