rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,1288,3475,3491,0.9718713760375977,1.0,7.803099632263184,5,8,40
2,237,3487,3488,0.9332903623580933,1.0,7.533032417297363,5,8,40
3,4053,4357,4562,0.862971842288971,1.0,7.040802955627441,5,8,40
4,4055,4357,4563,0.862971842288971,1.0,7.040802955627441,5,8,40
5,4345,3652,4357,0.862971842288971,1.0,7.040802955627441,5,8,40
6,4347,4357,4589,0.862971842288971,1.0,7.040802955627441,5,8,40
7,2148,3208,3862,0.8565181493759155,1.0,6.995626926422119,5,7,35
8,3297,3208,3873,0.8565181493759155,1.0,6.995626926422119,5,7,35
9,3636,3335,3804,0.8513625860214233,1.0,6.959537982940674,5,7,35
10,2177,3335,4325,0.8513625860214233,1.0,6.959537982940674,5,7,35
11,3173,3335,3861,0.8513625860214233,1.0,6.959537982940674,5,7,35
12,2174,3335,3866,0.8513625860214233,1.0,6.959537982940674,5,7,35
13,2115,3116,3335,0.8513625860214233,1.0,6.959537982940674,5,7,35
14,2930,3244,3300,0.8456993103027344,1.0,6.919895172119141,5,7,35
15,5170,3300,4627,0.8456993103027344,1.0,6.919895172119141,5,7,35
16,2872,3347,3448,0.8431736826896667,1.0,6.902215957641602,5,7,35
17,3726,3448,4028,0.8431736826896667,1.0,6.902215957641602,5,7,35
18,2861,3448,3858,0.8431736826896667,1.0,6.902215957641602,5,7,35
19,2864,3448,4503,0.8431736826896667,1.0,6.902215957641602,5,7,35
20,3724,3448,4271,0.8431736826896667,1.0,6.902215957641602,5,7,35
