P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,703,303,136,55,27,68,29
2,0,590,306,101,87,55,94,88
3,0,526,348,150,98,88,70,40
4,0,549,314,126,90,108,79,55
5,0,569,377,127,65,44,91,47
