risk_source,customer_set,beta,lambda_concentration,runs,common_global_risk_mean,common_global_risk_std,common_global_cvar90_mean,common_global_cvar90_std,common_max_vehicle_risk_mean,common_max_vehicle_risk_std,common_max_vehicle_cvar90_mean,common_max_vehicle_cvar90_std,common_vehicle_risk_gini_mean,common_vehicle_risk_gini_std,common_edge_burden_gini_used_mean,common_edge_burden_gini_used_std,common_top10_burden_share_mean,common_top10_burden_share_std,common_max_edge_burden_mean,common_max_edge_burden_std
A_Stable-Tail-combo-eta0.7-b1.5-l1_seed0,A,0.0,0.0,10,7.795773243499634,0.853135071674335,0.22536744437092193,0.05034835507443315,2.29898810961542,0.359111930834017,0.38250233269569345,0.08929955513337083,0.15506772363532373,0.05275647509259881,0.8504429564771069,0.009887080467715638,0.8815259771712872,0.010317435245228974,1.1001768012626063,0.4032252042000784
A_Stable-Tail-combo-eta0.7-b1.5-l1_seed0,A,1.5,1.0,10,2.259686781205931,0.00939685632229198,0.038151066023879035,0.0009979537909356395,0.8122687010220367,0.06933487555382638,0.09506281153637189,0.009155989107406632,0.2867866680052445,0.014963857507952733,0.6682061534462829,0.0031980983993652834,0.6422228279658836,0.0031247173115447257,0.5313090438090153,0.0
A_Stable-Tail-combo-eta0.7-b1.5-l1_seed1,A,0.0,0.0,10,7.795773243499634,0.853135071674335,0.22536744437092193,0.05034835507443315,2.29898810961542,0.359111930834017,0.38250233269569345,0.08929955513337083,0.15506772363532373,0.05275647509259881,0.8504429564771069,0.009887080467715638,0.8815259771712872,0.010317435245228974,1.1001768012626063,0.4032252042000784
A_Stable-Tail-combo-eta0.7-b1.5-l1_seed1,A,1.5,1.0,10,2.4299948504729256,0.07785238222337858,0.0443249744974444,0.0060343398502443,0.7879956901755828,0.06311114769773726,0.09202451701865282,0.010479051898896473,0.2576415208788296,0.03130502009367777,0.6850599983437669,0.009641810261529596,0.6654541603301813,0.011067877082813437,0.5313090438090153,0.0
A_Stable-Tail-combo-eta0.7-b1.5-l1_seed2,A,0.0,0.0,10,7.795773243499634,0.853135071674335,0.22536744437092193,0.05034835507443315,2.29898810961542,0.359111930834017,0.38250233269569345,0.08929955513337083,0.15506772363532373,0.05275647509259881,0.8504429564771069,0.009887080467715638,0.8815259771712872,0.010317435245228974,1.1001768012626063,0.4032252042000784
A_Stable-Tail-combo-eta0.7-b1.5-l1_seed2,A,1.5,1.0,10,2.409669819363592,0.16463546478218816,0.04219814870610709,0.004613413835490313,0.9312968863208168,0.002285589243287494,0.09450366810033303,0.009753401661513221,0.2943199132382146,0.03628524759242041,0.6860201890307802,0.019098422663640098,0.6653472683780736,0.02267621643673597,0.5313090438090153,0.0
A_Stable-Tail-combo-eta0.7-b1.5-l1_seed3,A,0.0,0.0,10,7.795773243499634,0.853135071674335,0.22536744437092193,0.05034835507443315,2.29898810961542,0.359111930834017,0.38250233269569345,0.08929955513337083,0.15506772363532373,0.05275647509259881,0.8504429564771069,0.009887080467715638,0.8815259771712872,0.010317435245228974,1.1001768012626063,0.4032252042000784
A_Stable-Tail-combo-eta0.7-b1.5-l1_seed3,A,1.5,1.0,10,2.26711103803797,0.018359730710145745,0.03760664397101943,0.0016961203907059554,0.7788447180664727,0.04763985670871361,0.07752494238010707,0.019833550956697213,0.27844701357011264,0.007783480111656723,0.6676565944667894,0.0016971821682295566,0.6417240368203138,0.0015320157345902854,0.5313090438090153,0.0
A_Stable-Tail-combo-eta0.7-b1.5-l1_seed4,A,0.0,0.0,10,7.795773243499634,0.853135071674335,0.22536744437092193,0.05034835507443315,2.29898810961542,0.359111930834017,0.38250233269569345,0.08929955513337083,0.15506772363532373,0.05275647509259881,0.8504429564771069,0.009887080467715638,0.8815259771712872,0.010317435245228974,1.1001768012626063,0.4032252042000784
A_Stable-Tail-combo-eta0.7-b1.5-l1_seed4,A,1.5,1.0,10,2.2662017324404813,0.008732761606501792,0.03794100826483775,0.0011648938202002566,0.9245718524727046,0.0007748374537961164,0.09900537671714182,0.013256035637776976,0.3056651203895536,0.0023150005615634505,0.6650160267879218,0.003739421149941448,0.638967992516512,0.004131382492163314,0.5313090438090153,0.0
