P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,276,671,238,44,17,63,12
2,0,288,562,227,60,52,124,8
3,0,249,551,294,97,51,75,3
4,0,230,553,314,77,46,73,28
5,0,220,644,251,49,43,106,7
