P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,321,824,304,17,5,59,0
2,0,326,631,299,122,37,114,0
3,0,267,670,345,130,45,72,1
4,0,244,745,304,130,50,47,9
5,0,271,773,297,50,41,94,3
