P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,461,496,217,57,21,52,17
2,0,483,438,138,88,39,53,82
3,0,429,416,249,108,38,42,38
4,0,474,437,199,68,18,99,26
5,0,340,529,227,72,40,69,43
