rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3484,0,8,7.734490394592285,0.9620700478553772,0.9372645616531372
2,4436,8,8,7.398895740509033,0.9141279458999634,0.8960708975791931
3,4198,8,8,7.335622310638428,0.9050889015197754,0.9056961536407471
4,3477,0,7,7.050379276275635,0.8643398880958557,0.9959700107574463
5,2794,0,7,7.009766101837158,0.858538031578064,0.9998010396957397
6,3593,0,7,7.000064849853516,0.8571521043777466,0.9999982714653015
7,5157,7,7,6.983813762664795,0.8548305630683899,0.9973000884056091
8,3901,0,7,6.929832458496094,0.8471189141273499,0.9808868169784546
9,4394,0,8,6.927597999572754,0.8467997312545776,0.8242930173873901
10,3794,7,7,6.893301486968994,0.8419002294540405,0.9569247961044312
11,4485,7,7,6.882362365722656,0.8403374552726746,0.9716707468032837
12,4145,8,8,6.706040382385254,0.815148651599884,0.8327962160110474
13,3458,7,7,6.548501968383789,0.792643129825592,0.9324051141738892
14,4389,8,8,6.431480407714844,0.7759257555007935,0.7691322565078735
15,1108,0,7,6.4195556640625,0.7742222547531128,0.8482593894004822
16,4370,6,7,6.374075889587402,0.7677251100540161,0.8023557662963867
17,3636,7,7,6.3670573234558105,0.7667225003242493,0.8538309335708618
18,4379,8,7,6.357809066772461,0.765401303768158,0.8096264600753784
19,3701,0,8,6.1914215087890625,0.7416316270828247,0.6865358352661133
20,3721,1,7,6.156973361968994,0.7367104887962341,0.8039152026176453
