P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,488,680,240,47,20,18,36
2,0,655,405,213,80,73,77,26
3,1,519,547,251,78,41,62,31
4,0,545,504,251,100,46,66,17
5,0,435,644,239,50,64,60,37
