rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,2115,3116,3335,1.0,1.0,7.1070380210876465,5,8,40
2,3297,3208,3873,1.0,1.0,6.924060821533203,5,7,35
3,3724,3448,4271,1.0,1.0,6.559527397155762,5,7,35
4,2174,3335,3866,1.0,1.0,7.1070380210876465,5,8,40
5,3726,3448,4028,1.0,1.0,6.559527397155762,5,7,35
6,2177,3335,4325,1.0,1.0,7.1070380210876465,5,8,40
7,2872,3347,3448,1.0,1.0,6.559527397155762,5,7,35
8,2861,3448,3858,1.0,1.0,6.559527397155762,5,7,35
9,2864,3448,4503,1.0,1.0,6.559527397155762,5,7,35
10,999,3100,3684,1.0,1.0,6.634361743927002,5,7,35
11,237,3487,3488,1.0,1.0,6.860999584197998,5,7,35
12,1048,3198,3693,1.0,1.0,6.355251789093018,5,7,35
13,1082,3100,4381,1.0,1.0,6.634361743927002,5,7,35
14,4347,4357,4589,1.0,1.0,6.920854568481445,5,7,35
15,4345,3652,4357,1.0,1.0,6.920854568481445,5,7,35
16,2148,3208,3862,1.0,1.0,6.924060821533203,5,7,35
17,2930,3244,3300,1.0,1.0,7.068143844604492,5,8,40
18,1001,3100,3771,1.0,1.0,6.634361743927002,5,7,35
19,1002,3100,3685,1.0,1.0,6.634361743927002,5,7,35
20,1009,3198,3771,1.0,1.0,6.355251789093018,5,7,35
