rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3475,8,8,7.912868022918701,0.9875525832176208,0.987080991268158
2,2795,0,8,7.728678226470947,0.961239755153656,0.9989665150642395
3,3487,8,8,7.635134220123291,0.9478763341903687,0.9547998309135437
4,3721,8,8,7.442306995391846,0.9203295707702637,0.8967230319976807
5,4357,7,7,7.098805904388428,0.8712579607963562,0.9868680238723755
6,4060,8,8,7.044320583343506,0.8634743690490723,0.8826985359191895
7,3772,8,8,7.039346218109131,0.8627637624740601,0.8760170340538025
8,3335,7,7,7.036376476287842,0.8623394966125488,0.9983024597167969
9,3367,0,7,7.000750541687012,0.8572500944137573,0.9999688267707825
10,3208,7,7,6.9991936683654785,0.8570276498794556,0.9999553561210632
11,3439,0,8,6.969759941101074,0.8528228402137756,0.8824940323829651
12,3300,7,7,6.963313579559326,0.8519019484519958,0.9951589703559875
13,3100,0,7,6.9387526512146,0.8483932614326477,0.9928338527679443
14,3250,0,7,6.929027557373047,0.8470039367675781,0.9996159672737122
15,3410,7,7,6.927258014678955,0.8467511534690857,0.9821328520774841
16,4091,7,7,6.923485279083252,0.8462122082710266,0.9835997223854065
17,3448,7,7,6.853638648986816,0.8362340927124023,0.9554833173751831
18,3308,0,7,6.780805587768555,0.8258293867111206,0.9609256982803345
19,4034,0,8,6.710293769836426,0.8157562613487244,0.7926733493804932
20,3299,1,7,6.619290351867676,0.8027557730674744,0.9273251295089722
