P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,722,273,110,98,24,48,46
2,0,727,207,97,91,48,39,112
3,0,650,250,100,135,71,39,75
4,0,698,265,77,72,42,111,56
5,1,614,292,95,115,63,66,74
