model,model_seed,customer_set,beta,lambda_concentration,cost_increase_pct,common_global_risk,common_global_cvar90,common_max_vehicle_risk,common_edge_burden_gini_used,common_top10_burden_share,common_risk_reduction_pct
Stable-Tail-combo-eta0.7-b3-l1,1,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-combo-eta0.7-b3-l1,1,B,3.0,1.0,0.4796256275944603,3.0691008676871596,0.06502028814524383,1.0752157183361564,0.7328916141127048,0.7155238223223848,0.6345480934345057
Stable-Tail-combo-eta0.7-b3-l1,2,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-combo-eta0.7-b3-l1,2,B,3.0,1.0,0.6383331663610052,3.0161135997450144,0.06116750700443937,1.3142189425163884,0.7207070358335261,0.7018413677819296,0.6408575302787044
Stable-Tail-combo-eta0.7-b3-l1,3,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-combo-eta0.7-b3-l1,3,B,3.0,1.0,0.4427397364835901,2.972345973108349,0.05732328458332399,1.1067044684719005,0.7259995791132406,0.706517957340358,0.6460691421773594
Stable-Tail-combo-eta0.7-b3-l1,4,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-combo-eta0.7-b3-l1,4,B,3.0,1.0,0.5467873501764114,3.013562507927985,0.06289555257696253,1.086273553026476,0.7306948830993667,0.7125351695707021,0.6411613004734779
Stable-Tail-combo-eta0.7-b3-l1,5,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-combo-eta0.7-b3-l1,5,B,3.0,1.0,0.46927061716380125,3.0643352210229633,0.06640658896438209,1.1458486987371141,0.7359890171230853,0.7201108409271249,0.6351155608246407
Stable-Tail-combo-eta0.7-b3-l1,6,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-combo-eta0.7-b3-l1,6,B,3.0,1.0,0.6503272316873951,3.037510451165895,0.06191616308126169,1.1595459368162506,0.728247326249365,0.7093419243862542,0.6383097091143418
Stable-Tail-combo-eta0.7-b3-l1,7,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-combo-eta0.7-b3-l1,7,B,3.0,1.0,0.5671893241300913,3.043474000478848,0.06179732095128545,1.124507968674277,0.7261938379916821,0.7071379977751764,0.6375996019656127
Stable-Tail-combo-eta0.7-b3-l1,8,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-combo-eta0.7-b3-l1,8,B,3.0,1.0,0.49770702694524466,2.9700806584433757,0.06415966156241618,1.0455316304297972,0.7233963119478274,0.7049195530868492,0.6463388835768686
Stable-Tail-combo-eta0.7-b3-l1,9,B,0.0,0.0,0.0,8.39809784146732,0.25918567434636797,2.7736311395548943,0.8477540592052198,0.8813086851131514,0.0
Stable-Tail-combo-eta0.7-b3-l1,9,B,3.0,1.0,0.415691582345641,3.2173617759809963,0.07144467435285995,1.1590441099606692,0.7425152519378071,0.7298657723902401,0.6168939875771352
