P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,84,452,585,107,15,54,24
2,0,96,421,521,93,54,64,72
3,0,97,431,504,167,41,51,29
4,0,94,381,540,143,57,59,47
5,0,173,465,423,118,25,85,31
