P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,118,529,733,91,7,45,7
2,0,105,558,567,146,22,82,49
3,0,83,523,621,171,26,78,28
4,0,82,469,655,164,45,62,52
5,0,175,565,499,129,15,115,31
